stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6230635,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320080131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,2220010131.0,Drop,1320030231.0,Drop,path_grd_close_elite1_801,8.0,2220010131.0,Jump,2220010131.0,Jump,3220080131.0,Drop,3320080231.0,Drop,path_grd_mid_small_012,7.0,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3320080231.0,Drop,path_fly_close_small_038,12.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_grd_close_elite2_807,0.0,1220060131.0,Jump,1220060131.0,Jump,1320030231.0,Drop,3320080231.0,Drop,30,36,0,path_grd_mid_elite1_802,,2220010131.0,Jump,2220010131.0,Jump,3220080131.0,Drop,3320080131.0,Drop,path_fly_mid_small_030,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,,10.0,path_grd_close_small_013,8.0,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,
6230636,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2310040131.0,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,6.0,1210030131.0,Drop,3210040131.0,Drop,3210030131.0,Drop,2310040231.0,Drop,path_grd_close_small_060,,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_fly_mid_small_021,6.0,3210040131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3210040131.0,Drop,path_fly_mid_elite2_805,0.0,1210030131.0,Drop,3210040131.0,Drop,1310010231.0,Drop,2310040131.0,Drop,12,42,0,path_fly_close_small_049,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,3210030131.0,Normal,path_grd_mid_small_043,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,,,path_grd_mid_small_005,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,
6230637,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320030131.0,path_grd_far_small_044,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_close_elite2_807,,3210020131.0,Dash,3210020131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_grd_mid_small_070,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_fly_mid_small_039,11.0,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,path_fly_mid_elite1_802,0.0,3210020131.0,Jump,3210020131.0,Jump,2310020231.0,Drop,2310020231.0,Drop,9,33,6,path_grd_mid_small_055,10.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Drop,3320030131.0,Drop,path_grd_mid_small_070,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230638,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220060131,Jump,1220060131.0,Jump,2320070231.0,Drop,2220040131.0,Drop,path_grd_far_small_044,6.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_special_025,4.0,1220060131.0,Jump,1220060131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_fly_mid_elite1_802,2.0,1220060131.0,Drop,1220060131.0,Drop,2320070231.0,Drop,1310040231.0,Drop,path_fly_far_small_031,10.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,2210030131.0,Drop,0,45,21,path_grd_mid_small_012,5.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_small_075,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,normal,6.0,path_grd_far_elite1_803,,3220070131.0,Jump,3220070131.0,Jump,2220040131.0,Drop,2320070131.0,Drop,,,,,,,,,,,,,,,,,,,,
6230639,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320060131.0,path_grd_close_elite1_801,2220010131,Dash,2220010131.0,Dash,2220040131.0,Jump,1320060231.0,Jump,path_fly_mid_elite1_802,10.0,1110010131.0,Dash,1110010131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,path_fly_mid_small_039,4.0,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,path_grd_close_special_024,9.0,2120010131.0,Jump,2120010131.0,Jump,2220010131.0,Drop,2220040131.0,Drop,path_fly_mid_elite1_802,0.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,42,30,0,path_grd_close_elite1_801,10.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,path_fly_mid_small_030,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2210040131.0,Jump,,4.0,path_grd_close_elite1_801,10.0,2120010131.0,Dash,2120010131.0,Dash,2220010131.0,Jump,2220040131.0,Jump,,,,,,,,,,,,,,,,,,,,
6230640,wave_tower_missilis_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,2410010231.0,path_fly_far_centurion_903,2410010231,Normal,,,,,,,path_fly_mid_small_018,,1210010131.0,Dash,1210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_elite1_802,3.0,1220010131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Drop,path_grd_mid_elite2_805,4.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Dash,3320060231.0,Drop,path_grd_mid_small_049,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,0,42,1,path_grd_mid_small_052,8.0,2220030131.0,Drop,3227050331.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_fly_mid_small_050,3110010131.0,Dash,3110010131.0,Dash,1210010131.0,Dash,1310010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230641,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2310060151.0,path_grd_mid_small_005,1220040151,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,path_fly_mid_special_016,7.0,1110010151.0,Drop,1110010151.0,Drop,2210010151.0,Drop,2310060251.0,Drop,path_fly_far_small_031,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210040151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,1210010151.0,Drop,2310060151.0,Drop,path_grd_far_small_044,,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,30,27,path_fly_far_special_048,8.0,3110010151.0,Jump,3110010151.0,Jump,3110010151.0,Jump,1210010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230642,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2320020151.0,path_grd_mid_small_049,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,path_grd_mid_special_065,7.0,1120010151.0,Dash,1120010151.0,Dash,2220030151.0,Dash,2320020251.0,Dash,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_fly_far_special_045,0.0,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1210040151.0,Drop,path_grd_mid_special_065,10.0,1120010151.0,Drop,1120010151.0,Drop,2220030151.0,Drop,2320020151.0,Drop,0,36,27,path_grd_far_small_006,8.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230643,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230644,wave_tower_missilis_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_grd_close_small_007,3220050151,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_small_037,8.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Jump,path_grd_close_small_013,10.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,1220060151.0,Drop,path_grd_mid_elite1_802,3.0,3220050151.0,Drop,3220050151.0,Drop,1220060151.0,Drop,1320060251.0,Drop,path_grd_mid_small_012,12.0,1220060151.0,Jump,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Normal,24,36,0,path_fly_close_small_029,10.0,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1220060151.0,Drop,path_grd_mid_small_075,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,20,10.0,path_fly_mid_elite1_802,,1210030151.0,Jump,1210030151.0,Jump,1220060151.0,Drop,1310020251.0,Drop,path_grd_close_small_013,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Normal,3320010251.0,Normal,,,,,,,,,,,15.0
6230645,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320060151.0,path_grd_mid_small_043,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite2_808,,1210030151.0,Dash,1210030151.0,Dash,3310010251.0,Dash,3310010251.0,Dash,path_fly_far_small_054,6.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_special_025,14.0,2120010151.0,Dash,2120010151.0,Dash,1220060151.0,Drop,2220040151.0,Drop,path_fly_mid_elite1_802,0.0,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Drop,1310040251.0,Drop,0,60,6,path_grd_mid_elite1_802,10.0,1220060151.0,Jump,1220060151.0,Jump,2220040151.0,Drop,1320060151.0,Drop,path_fly_mid_small_024,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,,5.0,path_grd_mid_small_043,,1220060151.0,Dash,2220040151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,
6230646,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2310020151.0,path_grd_close_small_007,2220020151,Drop,2220020151.0,Drop,1220050151.0,Drop,1320030251.0,Drop,path_fly_mid_small_036,4.0,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,path_fly_close_special_044,6.0,3210040151.0,Drop,3210040151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,path_grd_mid_elite1_802,0.0,2120010151.0,Dash,2120010151.0,Dash,1220050151.0,Drop,3320060251.0,Drop,path_fly_close_special_046,10.0,2110010151.0,Dash,2110010151.0,Dash,3210040151.0,Drop,2310020151.0,Drop,42,15,0,path_fly_close_small_035,3.0,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230647,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320030151.0,path_fly_mid_small_024,1210030151,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,path_grd_mid_elite2_805,,3220040151.0,Jump,3220040151.0,Jump,2320050251.0,Jump,2320050251.0,Jump,path_grd_far_small_071,,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,path_grd_mid_small_043,11.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite3_814,0.0,3220040151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,1320030151.0,Drop,0,42,6,path_fly_mid_small_053,10.0,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Dash,path_grd_mid_small_049,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220070151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230648,wave_tower_missilis_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_grd_mid_elite1_802,3220050151,Jump,3220050151.0,Jump,3220020151.0,Drop,3320030251.0,Drop,path_fly_mid_small_008,12.0,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,path_grd_far_small_038,,3220060151.0,Dash,3220060151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_fly_close_special_044,,1210020151.0,Jump,1110010151.0,Drop,1210010151.0,Dash,2310030251.0,Drop,path_grd_mid_elite2_808,3.0,3220050151.0,Dash,3220050151.0,Dash,3320060251.0,Normal,3320030151.0,Normal,15,39,18,path_grd_far_small_038,,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3320060251.0,Dash,path_fly_far_small_009,2210020151.0,Dash,2210020151.0,Dash,1210020151.0,Drop,2310030251.0,Drop,20,,path_grd_mid_small_076,10.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,2320040251.0,Normal,path_fly_mid_elite2_808,2210020151.0,Jump,1210010151.0,Dash,2310020251.0,Normal,2310020251.0,Normal,,,,,,,,,,,
6230649,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1310040151.0,path_grd_close_small_042,3220030151,Dash,2220050151.0,Dash,3220030151.0,Dash,2220050151.0,Dash,path_fly_close_elite2_804,,2210040151.0,Dash,3210010151.0,Dash,1310040251.0,Drop,1310030251.0,Drop,path_fly_mid_special_016,5.0,3210010151.0,Dash,2210040151.0,Dash,3210010151.0,Drop,1210040151.0,Drop,path_fly_mid_small_039,0.0,2210040151.0,Dash,2210040151.0,Dash,2310020251.0,Dash,2310020251.0,Dash,path_fly_far_elite1_803,7.0,3210010151.0,Dash,3210010151.0,Dash,2210040151.0,Drop,1310040151.0,Drop,21,27,9,path_grd_close_small_042,5.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,path_fly_mid_small_030,3210010151.0,Drop,2210040151.0,Drop,3210010151.0,Drop,2210040151.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230650,wave_tower_missilis_007,Campaign,180,5,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,3520020151.0,b_grd_gravedigger_01,3520020151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
