id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
2500009,0,0,1000000.0,None,AttractivePoint,5006.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500010,0,0,1000000.0,None,AttractivePoint,5007.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500011,0,0,1000000.0,None,AttractivePoint,5010.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500012,0,0,1000000.0,None,AttractivePoint,5012.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500013,0,0,1000000.0,None,AttractivePoint,5014.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500014,0,0,1000000.0,None,AttractivePoint,5015.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500015,0,0,1000000.0,None,AttractivePoint,5016.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500016,0,0,1000000.0,None,AttractivePoint,5017.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500017,0,0,1000000.0,None,AttractivePoint,5018.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500018,0,0,1000000.0,None,AttractivePoint,5019.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500019,0,0,1000000.0,None,AttractivePoint,5020.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500020,0,0,1000000.0,None,AttractivePoint,5021.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500021,0,0,1000000.0,None,AttractivePoint,5023.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500022,0,0,1000000.0,None,AttractivePoint,5024.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500023,0,0,1000000.0,None,AttractivePoint,5025.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500024,0,0,1000000.0,None,AttractivePoint,5026.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500025,0,0,1000000.0,None,AttractivePoint,5030.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500026,0,0,1000000.0,None,AttractivePoint,5031.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500027,0,0,1000000.0,None,AttractivePoint,5033.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500028,0,0,1000000.0,None,AttractivePoint,5035.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500029,0,0,1000000.0,None,AttractivePoint,5038.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500030,0,0,1000000.0,None,AttractivePoint,5041.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500031,0,0,1000000.0,None,AttractivePoint,5042.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500032,0,0,1000000.0,None,AttractivePoint,5043.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500033,0,0,1000000.0,None,AttractivePoint,5070.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500034,0,0,1000000.0,None,AttractivePoint,5074.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500035,0,0,1000000.0,None,AttractivePoint,5075.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500036,0,0,1000000.0,None,AttractivePoint,5011.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500037,0,0,1000000.0,None,AttractivePoint,5013.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500038,0,0,1000000.0,None,AttractivePoint,5022.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500039,0,0,1000000.0,None,AttractivePoint,5027.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500040,0,0,1000000.0,None,AttractivePoint,5028.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500041,0,0,1000000.0,None,AttractivePoint,5029.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500042,0,0,1000000.0,None,AttractivePoint,5032.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500043,0,0,1000000.0,None,AttractivePoint,5034.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500044,0,0,1000000.0,None,AttractivePoint,5036.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500045,0,0,1000000.0,None,AttractivePoint,5037.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500046,0,0,1000000.0,None,AttractivePoint,5039.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500047,0,0,1000000.0,None,AttractivePoint,5040.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500048,0,0,1000000.0,None,AttractivePoint,5066.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049,0,0,1000000.0,None,AttractivePoint,1010.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500050,0,0,1000000.0,None,AttractivePoint,5085.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500051,0,0,1000000.0,None,AttractivePoint,5087.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500052,0,0,1000000.0,None,AttractivePoint,3011.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500053,0,0,1000000.0,None,AttractivePoint,5044.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500054,0,0,1000000.0,None,AttractivePoint,1020.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500055,0,0,1000000.0,None,AttractivePoint,5055.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500056,0,0,1000000.0,None,AttractivePoint,5059.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500057,0,0,1000000.0,None,AttractivePoint,5078.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500058,0,0,1000000.0,None,AttractivePoint,1022.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500059,0,0,1000000.0,None,AttractivePoint,5050.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500060,0,0,1000000.0,None,AttractivePoint,5051.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500061,0,0,1000000.0,None,AttractivePoint,5054.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500062,0,0,1000000.0,None,AttractivePoint,1012.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500063,0,0,1000000.0,None,AttractivePoint,1007.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500064,0,0,1000000.0,None,AttractivePoint,5061.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500065,0,0,1000000.0,None,AttractivePoint,5069.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500066,0,0,1000000.0,None,AttractivePoint,5008.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500067,0,0,1000000.0,None,AttractivePoint,5009.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500068,0,0,1000000.0,None,AttractivePoint,5045.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500069,0,0,1000000.0,None,AttractivePoint,5064.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500070,0,0,1000000.0,None,AttractivePoint,5071.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500071,0,0,1000000.0,None,AttractivePoint,5068.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072,0,0,1000000.0,None,AttractivePoint,5079.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073,0,0,1000000.0,None,AttractivePoint,5097.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500074,0,0,1000000.0,None,AttractivePoint,5098.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500075,0,0,1000000.0,None,AttractivePoint,5063.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500076,0,0,1000000.0,None,AttractivePoint,5048.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500077,0,0,1000000.0,None,AttractivePoint,5099.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500078,0,0,1000000.0,None,AttractivePoint,5100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500079,0,0,1000000.0,None,AttractivePoint,5082.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500080,0,0,1000000.0,None,AttractivePoint,5081.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500081,0,0,1000000.0,None,AttractivePoint,5103.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500082,0,0,1000000.0,None,AttractivePoint,5104.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500083,0,0,1000000.0,None,AttractivePoint,5092.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500084,0,0,1000000.0,None,AttractivePoint,1021.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500085,0,0,1000000.0,None,AttractivePoint,5106.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500086,0,0,1000000.0,None,AttractivePoint,5046.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500087,0,0,1000000.0,None,AttractivePoint,5107.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500088,0,0,1000000.0,None,AttractivePoint,5110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500089,0,0,1000000.0,None,AttractivePoint,5111.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500090,0,0,1000000.0,None,AttractivePoint,5112.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500091,0,0,1000000.0,None,AttractivePoint,5113.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500092,0,0,1000000.0,None,AttractivePoint,5114.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500093,0,0,1000000.0,None,AttractivePoint,5115.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500094,0,0,1000000.0,None,AttractivePoint,5116.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500095,0,0,1000000.0,None,AttractivePoint,5117.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096,0,0,1000000.0,None,AttractivePoint,5077.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500097,0,0,1000000.0,None,AttractivePoint,5088.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500098,0,0,1000000.0,None,AttractivePoint,5049.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500099,0,0,1000000.0,None,AttractivePoint,5121.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500100,0,0,1000000.0,None,AttractivePoint,5122.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500101,0,0,1000000.0,None,AttractivePoint,3004.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500102,0,0,1000000.0,None,AttractivePoint,5124.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500103,0,0,1000000.0,None,AttractivePoint,5125.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500104,0,0,1000000.0,None,AttractivePoint,5126.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105,0,0,1000000.0,None,AttractivePoint,5129.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106,0,0,1000000.0,None,AttractivePoint,1019.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500107,0,0,1000000.0,None,AttractivePoint,5131.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500108,0,0,1000000.0,None,AttractivePoint,5130.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109,0,0,1000000.0,None,AttractivePoint,5134.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110,0,0,1000000.0,None,AttractivePoint,5135.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111,0,0,1000000.0,None,AttractivePoint,5136.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112,0,0,1000000.0,None,AttractivePoint,5140.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500113,0,0,1000000.0,None,AttractivePoint,5141.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500114,0,0,1000000.0,None,AttractivePoint,5144.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500115,0,0,1000000.0,None,AttractivePoint,5145.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116,0,0,1000000.0,None,AttractivePoint,5146.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117,0,0,1000000.0,None,AttractivePoint,5149.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500118,0,0,1000000.0,None,AttractivePoint,5147.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500119,0,0,1000000.0,None,AttractivePoint,5148.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500120,0,0,1000000.0,None,AttractivePoint,5151.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500121,0,0,1000000.0,None,AttractivePoint,5150.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000001,0,0,1000000.0,None,Item,7050001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000002,0,0,1000000.0,None,Item,7050002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000003,0,0,1000000.0,None,Item,7050003.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000004,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000006,0,0,1000000.0,None,Item,7031001.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000007,0,0,1000000.0,None,Item,7031001.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000008,0,0,1000000.0,None,Item,7031001.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000009,0,0,1000000.0,None,Item,7032001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000010,0,0,1000000.0,None,Item,7032001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000011,0,0,1000000.0,None,Item,7032001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000012,0,0,1000000.0,None,Item,7033001.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000013,0,0,1000000.0,None,Item,7033001.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000014,0,0,1000000.0,None,Item,7033001.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000015,0,0,1000000.0,None,Item,7034001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000016,0,0,1000000.0,None,Item,7034001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000017,0,0,1000000.0,None,Item,7034001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000021,0,0,1000000.0,None,Item,7040001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000022,0,0,1000000.0,None,Item,7040001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000023,0,0,1000000.0,None,Item,7040001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000101,0,0,1000000.0,None,Currency,99.0,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001001,0,0,1000000.0,None,Character,140001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002001,0,0,1000000.0,None,Character,140101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003001,0,0,1000000.0,None,Character,140201.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004001,0,0,1000000.0,None,Character,426101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010001,0,0,1000000.0,None,Item,9812004.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010002,0,0,1000000.0,None,Item,9812005.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010003,0,0,1000000.0,None,Item,9812006.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010004,0,0,1000000.0,None,Item,9812007.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010010,0,0,1000000.0,None,Item,9810003.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010011,0,0,1000000.0,None,Item,9810003.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010012,0,0,1000000.0,None,Item,9810003.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010013,0,0,1000000.0,None,Item,9810003.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010020,0,0,1000000.0,None,Item,9811001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010021,0,0,1000000.0,None,Item,9811001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010022,0,0,1000000.0,None,Item,9811001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010023,0,0,1000000.0,None,Item,9811001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010024,0,0,1000000.0,None,Item,9811001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010025,0,0,1000000.0,None,Item,9811001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010026,0,0,1000000.0,None,Item,9811001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010027,0,0,1000000.0,None,Item,9811001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010030,0,0,1000000.0,None,Item,9810003.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010031,0,0,1000000.0,None,Item,9810003.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010032,0,0,1000000.0,None,Item,9810003.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010033,0,0,1000000.0,None,Item,9810003.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010034,0,0,1000000.0,None,Item,9810003.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010035,0,0,1000000.0,None,Item,9810003.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010036,0,0,1000000.0,None,Item,9810003.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020101,0,0,1000000.0,None,Item,7062001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020102,0,0,1000000.0,None,Item,7062001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020103,0,0,1000000.0,None,Item,7062001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020104,0,0,1000000.0,None,Item,7062001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020105,0,0,1000000.0,None,Item,7062001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020106,0,0,1000000.0,None,Item,7062001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020107,0,0,1000000.0,None,Item,7062001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020108,0,0,1000000.0,None,Item,7062001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020109,0,0,1000000.0,None,Item,7062001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020110,0,0,1000000.0,None,Item,7062001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020111,0,0,1000000.0,None,Item,7062001.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020112,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020113,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020114,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020115,0,0,1000000.0,None,Item,9210002.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020116,0,0,1000000.0,None,Item,9210003.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020117,0,0,1000000.0,None,Item,7080001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020118,0,0,1000000.0,None,Item,7080001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020119,0,0,1000000.0,None,Item,9302001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020120,0,0,1000000.0,None,Item,9302002.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020121,0,0,1000000.0,None,Item,7091001.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020122,0,0,1000000.0,None,Item,7091002.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020123,0,0,1000000.0,None,Item,7091003.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020124,0,0,1000000.0,None,Item,7092001.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020125,0,0,1000000.0,None,Item,7092002.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020126,0,0,1000000.0,None,Item,7092003.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020127,0,0,1000000.0,None,Item,7150001.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020128,0,0,1000000.0,None,Item,7010003.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
