id,group_id,timeline_loop,timeline_loop_delay,timeline_value,actiontype,actionknockback,proj_resource_id,proj_type,proj_amount,proj_duration,proj_afterduration,proj_aftercollide,proj_aftercollide_stat,proj_dmgcount,proj_dmgdelay,proj_size,proj_spd,actionvalue/0/actionvalue,actionvalue/1/actionvalue,actionvalue/2/actionvalue,actionvalue/3/actionvalue,actionvalue/4/actionvalue,actionvalue/5/actionvalue,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_typevalue/0/proj_typevalue,proj_typevalue/1/proj_typevalue,proj_typevalue/2/proj_typevalue,proj_typevalue/3/proj_typevalue
1900910,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,135,0,0,0
1900911,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,150,0,0,0
1900912,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,165,0,0,0
1900913,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,180,0,0,0
1900914,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,195,0,0,0
1900915,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,210,0,0,0
1900916,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,225,0,0,0
1900917,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,240,0,0,0
1900918,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,255,0,0,0
1900919,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,270,0,0,0
1900920,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,285,0,0,0
1900921,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,300,0,0,0
1900922,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,315,0,0,0
1900923,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,330,0,0,0
1900924,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,345,0,0,0
1900925,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,5,5,360,0,0,0
1900926,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900927,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900928,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900929,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900930,1900401,False,0,1250,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,8,8,0,0,0,0
1900931,1900401,False,50,1500,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900932,1900501,False,0,0,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900933,1900501,False,0,0,Suicide_Alert,False,,None,0,0,0,0,0,0,0,0,0,50,10,5,0,0,0,0,0,0,0,0,0
1900934,1900501,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,-15
1900935,1900501,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
1900936,1900501,False,0,300,None,False,NKS_fx_boss_cave_bullet_01,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,15
1900937,1900501,False,0,300,None,False,NKS_fx_boss_cave_crystalsphere_explosion,Trigger,1,20,0,0,0,1,0,1717986918,0,0,0,0,0,0,0,0,0,0,0,0,0
1900938,1900501,False,0,300,Despawn,False,,None,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1900939,1900502,False,0,0,MoveDir,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900940,1900502,False,0,6000,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1900941,1900503,False,0,0,MoveDir,False,,None,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0
1900942,1900503,False,0,6000,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1900943,1900504,False,0,0,MoveDir,False,,None,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
1900944,1900504,False,0,6000,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1900945,1900505,False,0,0,MoveDir,False,,None,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0
1900946,1900505,False,0,6000,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1900947,1900506,False,0,0,MoveDir,False,,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900948,1900507,True,0,0,MoveTarget_Keep,True,,None,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1900949,1900507,False,0,100,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,0,0,0,-30
1900950,1900507,False,300,100,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,0,0,0,30
1900951,1900508,True,0,0,MoveTarget_Keep,True,,None,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1900952,1900508,False,300,100,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
1990100,1990100,False,0,0,RotateTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,3,0,3000,0,0,0,0,0,0,0,0,0
1990101,1990101,False,0,0,RotateTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,3,1,3000,0,0,0,0,0,0,0,0,0
1990137,1990107,False,0,0,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990201,1990200,False,0,0,MoveTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990202,1990200,False,0,100,Suicide_Alert,False,,None,0,0,0,0,0,0,0,0,0,50,10,5,0,0,0,0,0,0,0,0,0
1990203,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,0,0,0,0
1990204,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,45,0,0,0
1990205,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,90,0,0,0
1990206,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,135,0,0,0
1990207,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1990208,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
1990209,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1990210,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,315,0,0,0
1990211,1990200,False,0,1000,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1990212,1990200,False,0,1000,None,False,NKS_fx_boss_cave_crystalsphere_explosion,Trigger,1,20,0,0,0,1,0,858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1990213,1990200,False,0,1000,Suicide,False,,None,0,0,0,0,0,0,0,0,0,0,0,1990107,0,0,0,0,0,0,0,0,0
1990214,1990201,False,0,0,None,False,NKS_fx_boss_cave_crystalsphere_explosion,Trigger,1,20,0,0,0,1,0,858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1990215,1990202,False,0,300,Suicide_Alert,False,,None,0,0,0,0,0,0,0,0,0,50,10,5,0,0,0,0,0,0,0,0,0
1990216,1990203,False,0,0,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990301,1990300,False,0,0,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990302,1990300,False,0,0,None,False,NKS_fx_monster_boss_simulationRoom_barrier_01,Trigger,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990303,1990300,False,0,2000,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1990401,1990400,False,0,0,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990402,1990400,False,0,100,Suicide_Alert,False,,None,0,0,0,0,0,0,0,0,0,50,10,5,0,0,0,0,0,0,0,0,0
1990403,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,0,0,0,0
1990404,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,45,0,0,0
1990405,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,90,0,0,0
1990406,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,135,0,0,0
1990407,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1990408,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
1990409,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1990410,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,315,0,0,0
1990411,1990400,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1990412,1990400,False,0,500,None,False,NKS_fx_boss_cave_crystalsphere_explosion,Trigger,1,20,0,0,0,1,0,858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1990413,1990400,False,0,500,Suicide,False,,None,0,0,0,0,0,0,0,0,0,0,0,1990107,0,0,0,0,0,0,0,0,0
1990414,1990401,False,0,0,Stop,False,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990415,1990401,False,0,100,Suicide_Alert,False,,None,0,0,0,0,0,0,0,0,0,50,10,5,0,0,0,0,0,0,0,0,0
1990416,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,20,0,0,0
1990417,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,65,0,0,0
1990418,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,110,0,0,0
1990419,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,155,0,0,0
1990420,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,200,0,0,0
1990421,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,245,0,0,0
1990422,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,290,0,0,0
1990423,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,335,0,0,0
1990424,1990401,False,0,500,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,380,0,0,0
1990425,1990401,False,0,500,None,False,NKS_fx_boss_cave_crystalsphere_explosion,Trigger,1,20,0,0,0,1,0,858993459,0,0,0,0,0,0,0,5,5,0,0,0,0
1990426,1990401,False,0,500,Suicide,False,,None,0,0,0,0,0,0,0,0,0,0,0,1990107,0,0,0,0,0,0,0,0,0
1990501,1990500,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Near,1,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,-30
1990502,1990500,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Near,1,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
1990503,1990500,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Near,1,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,30
1990504,1990500,False,0,10,Despawn,False,,None,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
1990601,1990600,True,0,0,RotateTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,3,0,3000,0,0,0,0,0,0,0,0,0
1990602,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,60,0,0,0
1990603,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,120,0,0,0
1990604,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1990605,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1990606,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1990607,1990600,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1990608,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,45,0,0,0
1990609,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,105,0,0,0
1990610,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,165,0,0,0
1990611,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
1990612,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,285,0,0,0
1990613,1990600,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,345,0,0,0
1990614,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,90,0,0,0
1990615,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,150,0,0,0
1990616,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,210,0,0,0
1990617,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1990618,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,330,0,0,0
1990619,1990600,False,0,90,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,390,0,0,0
1990620,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,135,0,0,0
1990621,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,195,0,0,0
1990622,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,255,0,0,0
1990623,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,315,0,0,0
1990624,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,375,0,0,0
1990625,1990600,False,0,120,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,435,0,0,0
1990626,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1990627,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1990628,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1990629,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1990630,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,420,0,0,0
1990631,1990600,False,0,150,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,480,0,0,0
1990632,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
1990633,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,285,0,0,0
1990634,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,345,0,0,0
1990635,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,405,0,0,0
1990636,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,465,0,0,0
1990637,1990600,False,0,180,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,525,0,0,0
1990638,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1990639,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,330,0,0,0
1990640,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,390,0,0,0
1990641,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,450,0,0,0
1990642,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,510,0,0,0
1990643,1990600,False,0,210,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,570,0,0,0
1990644,1990600,False,0,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,315,0,0,0
1990645,1990600,False,0,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,375,0,0,0
1990646,1990600,False,0,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,435,0,0,0
1990647,1990600,False,0,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,495,0,0,0
1990648,1990600,False,0,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,555,0,0,0
1990649,1990600,False,150,240,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,615,0,0,0
1990650,1990601,True,0,0,RotateTarget_Keep,False,,None,0,0,0,0,0,0,0,0,0,3,1,3000,0,0,0,0,0,0,0,0,0
1990651,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,60,0,0,0
1990652,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,120,0,0,0
1990653,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1990654,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1990655,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1990656,1990601,False,0,30,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1990657,1990601,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,45,0,0,0
1990658,1990601,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,105,0,0,0
1990659,1990601,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,165,0,0,0
1990660,1990601,False,0,60,None,False,NKS_fx_projectile_bullet_a01_e,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
