id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
401655,True,Event,10016,None,NarrativeSign,301617,None,False,True,10000000,106110105,0,0,0,True,-207705728,106210101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_oldtales,True,False,False,False,0,0,0,0,0
301701,False,Event,10017,None,NarrativeSign,301701,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301702,False,Event,10017,None,NarrativeSign,301702,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301703,False,Event,10017,None,NarrativeSign,301703,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301704,False,Event,10017,None,NarrativeSign,301704,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301705,False,Event,10017,None,NarrativeSign,301705,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301706,False,Event,10017,None,NarrativeSign,301706,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301707,False,Event,10017,None,NarrativeSign,301707,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301708,False,Event,10017,None,NarrativeSign,301708,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301709,False,Event,10017,None,NarrativeSign,301709,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301710,False,Event,10017,None,NarrativeSign,301710,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301711,False,Event,10017,None,NarrativeSign,301711,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301712,False,Event,10017,None,NarrativeSign,301712,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301713,False,Event,10017,None,NarrativeSign,301713,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
301714,False,Event,10017,None,NarrativeSign,301714,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301715,False,Event,10017,None,NarrativeSign,301715,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301716,False,Event,10017,None,NarrativeSign,301716,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301717,False,Event,10017,None,NarrativeSign,301717,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301718,False,Event,10017,None,NarrativeSign,301718,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301719,False,Event,10017,None,NarrativeSign,301719,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
301720,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_statue,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
301721,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_cooking,None,False,True,10000000,106410108,0,0,0,True,-207705728,106410110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301722,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_explosionmagic,None,False,True,10000000,106410110,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301723,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_spiritfrima,None,True,False,10000000,0,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301724,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_gate_close,None,True,False,10000000,0,0,0,0,True,-207705728,106510105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301726,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_hideandseek,None,False,True,10000000,106510112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301727,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_box,None,True,False,10000000,0,0,0,0,True,-207705728,106410110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301728,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_box_mimic,None,False,True,10000000,106410110,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301729,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301730,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_02,None,False,True,10000000,106410112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301731,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_03,None,False,True,10000000,106510112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301732,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_bonfire,None,False,True,1692180480,106410112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301733,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_magiccircle,None,False,True,10000000,106410105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401701,False,Event,10017,None,NarrativeSign,301701,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401702,False,Event,10017,None,NarrativeSign,301702,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401703,False,Event,10017,None,NarrativeSign,301703,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401704,False,Event,10017,None,NarrativeSign,301704,None,False,True,10000000,106510108,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401705,False,Event,10017,None,NarrativeSign,301705,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401706,False,Event,10017,None,NarrativeSign,301706,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401707,False,Event,10017,None,NarrativeSign,301707,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401708,False,Event,10017,None,NarrativeSign,301708,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401709,False,Event,10017,None,NarrativeSign,301709,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401710,False,Event,10017,None,NarrativeSign,301710,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401711,False,Event,10017,None,NarrativeSign,301711,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401712,False,Event,10017,None,NarrativeSign,301712,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401713,False,Event,10017,None,NarrativeSign,301713,None,False,True,10000000,106510110,0,0,0,True,-207705728,106510112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_01,True,False,False,False,0,0,40064,40065,0
401714,False,Event,10017,None,NarrativeSign,301714,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401715,False,Event,10017,None,NarrativeSign,301715,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401716,False,Event,10017,None,NarrativeSign,301716,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401717,False,Event,10017,None,NarrativeSign,301717,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401718,False,Event,10017,None,NarrativeSign,301718,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401719,False,Event,10017,None,NarrativeSign,301719,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ice_02,True,False,False,False,0,0,0,0,0
401720,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_statue,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
401721,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_cooking,None,False,True,10000000,106410108,0,0,0,True,-207705728,106410110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401722,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_explosionmagic,None,False,True,10000000,106410110,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401723,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_spiritfrima,None,True,False,10000000,0,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401724,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_gate_close,None,True,False,10000000,0,0,0,0,True,-207705728,106510105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401726,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_hideandseek,None,False,True,10000000,106510112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401727,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_box,None,True,False,10000000,0,0,0,0,True,-207705728,106410110,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401728,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_box_mimic,None,False,True,10000000,106410110,0,0,0,True,-207705728,106410112,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401729,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401730,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_02,None,False,True,10000000,106410112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401731,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_unstableworld_03,None,False,True,10000000,106510112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401732,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_bonfire,None,False,True,10000000,106410112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
401733,False,Event,10017,None,TimeLineAction,febg_snowvillage_001_timeline_magiccircle,None,False,True,10000000,106410105,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40064,40065,0
301801,False,Event,10018,None,NarrativeSign,301801,None,True,True,10000000,107010101,0,0,0,True,674291712,107010106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40070,0,0
301802,False,Event,10018,None,NarrativeSign,301802,None,True,True,10000000,107010103,0,0,0,True,674291712,107010106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40070,0,0
301803,False,Event,10018,None,NarrativeSign,301803,None,True,True,674291712,107010106,0,0,0,True,648765440,107110101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40070,40071,0
301804,False,Event,10018,None,NarrativeSign,301804,None,True,True,674291712,107010107,0,0,0,True,648765440,107110101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40070,40071,0
301805,False,Event,10018,None,NarrativeSign,301805,None,True,True,1385865216,107010111,0,0,0,True,648765440,107110101,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40070,40071,0
301806,False,Event,10018,None,NarrativeSign,301806,None,True,True,648765440,107110101,0,0,0,True,2071912448,107110111,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301807,False,Event,10018,None,NarrativeSign,301807,None,True,True,648765440,107110101,0,0,0,True,1360338944,107110106,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301808,False,Event,10018,None,NarrativeSign,301808,None,True,True,648765440,107110103,0,0,0,True,2071912448,107110111,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301809,False,Event,10018,None,NarrativeSign,301809,None,True,True,648765440,107110103,0,0,0,True,2071912448,107110111,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301810,False,Event,10018,None,NarrativeSign,301810,None,True,True,1360338944,107110106,0,0,0,True,-1511481344,107110112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301811,False,Event,10018,None,NarrativeSign,301811,None,True,True,1360338944,107110106,0,0,0,True,2071912448,107110111,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301812,False,Event,10018,None,NarrativeSign,301812,None,True,True,1360338944,107110106,0,0,0,True,2020859904,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301813,False,Event,10018,None,NarrativeSign,301813,None,True,True,1360338944,107110109,0,0,0,True,2020859904,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce004,True,False,False,False,0,0,40071,0,0
301814,False,Event,10018,None,TimeLineAction,febg_redocean_001_01_timeline_belvedere,None,True,False,10000000,0,0,0,0,True,-207705728,107010113,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,True,False,False,0,0,40070,40071,0
301815,False,Event,10018,None,TimeLineAction,febg_redocean_001_02_timeline_belvedere,None,False,True,10000000,107010113,0,0,0,True,648765440,107010113,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,True,False,False,0,0,40070,40071,0
301816,False,Event,10018,None,TimeLineAction,febg_redocean_001_03_timeline_belvedere,None,False,True,648765440,107010113,0,0,0,True,648765440,107110105,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,True,False,False,0,0,40070,40071,0
301817,False,Event,10018,None,TimeLineAction,febg_redocean_001_04_timeline_belvedere,None,False,True,648765440,107110105,0,0,0,True,648765440,107110112,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,True,False,False,0,0,40070,40071,0
301818,False,Event,10018,None,TimeLineAction,febg_redocean_001_05_timeline_belvedere,None,False,True,648765440,107110112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,True,False,False,0,0,40070,40071,0
301819,False,Event,10018,None,TimeLineAction,febg_redocean_001_01_timeline_cleandock,None,False,True,10000000,107010101,0,0,0,True,-207705728,107010106,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40070,40071,0
301820,False,Event,10018,None,TimeLineAction,febg_redocean_001_03_timeline_moving,None,False,True,648765440,107010113,0,0,0,True,-207705728,107110105,0,0,0,Repeat,Auto,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,40070,40071,0
