id,is_dialogfirstpoint,group_id,priority,printtype,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,duration,set_background,hide_background,set_background_cord_x,set_background_cord_y,set_background_scale,scenario_effect_type,scenario_effect_value,execute_delaytime,execute_rate,first_show_check,conditiondata/0/usecondition_type,conditiondata/1/usecondition_type,conditiondata/2/usecondition_type,conditiondata/3/usecondition_type,conditiondata/4/usecondition_type,conditiondata/5/usecondition_type,spinedata/0/show_spine_resource_id,spinedata/0/spine_anim_resource_id,spinedata/0/hide_spine_resource_id,spinedata/0/spine_resource_cord_x,spinedata/0/spine_resource_cord_y,spinedata/0/spine_resource_scale,spinedata/1/show_spine_resource_id,spinedata/1/spine_anim_resource_id,spinedata/1/hide_spine_resource_id,spinedata/1/spine_resource_cord_x,spinedata/1/spine_resource_cord_y,spinedata/1/spine_resource_scale,spinedata/2/show_spine_resource_id,spinedata/2/spine_anim_resource_id,spinedata/2/hide_spine_resource_id,spinedata/2/spine_resource_cord_x,spinedata/2/spine_resource_cord_y,spinedata/2/spine_resource_scale,spinedata/3/show_spine_resource_id,spinedata/3/spine_anim_resource_id,spinedata/3/hide_spine_resource_id,spinedata/3/spine_resource_cord_x,spinedata/3/spine_resource_cord_y,spinedata/3/spine_resource_scale,spinedata/4/show_spine_resource_id,spinedata/4/spine_anim_resource_id,spinedata/4/hide_spine_resource_id,spinedata/4/spine_resource_cord_x,spinedata/4/spine_resource_cord_y,spinedata/4/spine_resource_scale,spinedata/5/show_spine_resource_id,spinedata/5/spine_anim_resource_id,spinedata/5/hide_spine_resource_id,spinedata/5/spine_resource_cord_x,spinedata/5/spine_resource_cord_y,spinedata/5/spine_resource_scale,spinedata/6/show_spine_resource_id,spinedata/6/spine_anim_resource_id,spinedata/6/hide_spine_resource_id,spinedata/6/spine_resource_cord_x,spinedata/6/spine_resource_cord_y,spinedata/6/spine_resource_scale,spinedata/7/show_spine_resource_id,spinedata/7/spine_anim_resource_id,spinedata/7/hide_spine_resource_id,spinedata/7/spine_resource_cord_x,spinedata/7/spine_resource_cord_y,spinedata/7/spine_resource_scale,spinedata/8/show_spine_resource_id,spinedata/8/spine_anim_resource_id,spinedata/8/hide_spine_resource_id,spinedata/8/spine_resource_cord_x,spinedata/8/spine_resource_cord_y,spinedata/8/spine_resource_scale,spinedata/9/show_spine_resource_id,spinedata/9/spine_anim_resource_id,spinedata/9/hide_spine_resource_id,spinedata/9/spine_resource_cord_x,spinedata/9/spine_resource_cord_y,spinedata/9/spine_resource_scale,conditiondata/0/usecondition_value/0/name,conditiondata/0/usecondition_value/0/value,conditiondata/0/usecondition_value/1/name,conditiondata/0/usecondition_value/1/value,conditiondata/0/usecondition_value/2/name,conditiondata/0/usecondition_value/2/value,conditiondata/1/usecondition_value/0/name,conditiondata/1/usecondition_value/0/value
800204,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_4,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800205,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_5,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800206,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_6,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800207,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_7,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800208,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_8,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800209,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_9,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800210,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_10,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800211,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_11,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800212,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_12,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800213,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_13,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800214,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_14,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800215,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_15,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800216,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_16,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800217,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_17,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800218,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_18,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800219,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_19,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800220,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_20,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800221,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_21,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800222,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_22,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800223,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_23,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800224,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_24,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800225,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_25,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800226,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_26,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800227,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_27,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800228,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_28,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800229,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_29,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800230,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_30,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800231,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_31,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800232,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_32,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800233,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_33,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800234,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_34,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800235,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_35,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800236,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_36,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800237,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_37,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800238,False,test_mini_ending_hongryeon,1,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_38,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_02,c220_sprite_complain,,-152,122,0,NKS_characterDialog_c965_01,characterDialog_sprite_00,,-132,80,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800301,True,test_mini_ending_rapunzel,1,Stage,,,Locale_SubScenario:1ann_mini_ending_rapunzel_1,,event_bgm_redash_minigame_story1,0,NKS_sbg_04,,0,165,0,None,,0,10000,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800302,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_2,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800303,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_3,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800304,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_4,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800305,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_5,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_01,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800306,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_6,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800307,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_7,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800308,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_8,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800309,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_9,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800310,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_10,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800311,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_11,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800312,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_12,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800313,False,test_mini_ending_rapunzel,1,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_13,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_03,characterDialog_sprite_00,,-105,-27,0,NKS_characterDialog_c966_01,characterDialog_sprite_00,,127,-44,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
