id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
-1519649559,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Far,Defender,400001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1519649459,Locale_Monster:34200201_name,Locale_Monster:34200201_description,HighRank,Centurion,Far,Defender,500001,mcg002,3,30000,Random,4143,4,1,111301,11130101
-1529641859,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Near,Supporter,100001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529641759,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Near,Supporter,200001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529641659,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Near,Supporter,300001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529641559,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Near,Supporter,400001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529641459,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Near,Supporter,500001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529640859,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Mid,Supporter,100001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529640759,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Mid,Supporter,200001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529640659,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Mid,Supporter,300001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529640559,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Mid,Supporter,400001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529640459,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Mid,Supporter,500001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529639859,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Far,Supporter,100001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529639759,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Far,Supporter,200001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529639659,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Far,Supporter,300001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529639559,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Far,Supporter,400001,eca001,3,30000,Random,4142,4,1,143003,14300301
-1529639459,Locale_Monster:24100101_name,Locale_Monster:24100101_description,HighRank,Centurion,Far,Supporter,500001,eca001,3,30000,Random,4142,4,1,143003,14300301
-429596451,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,100001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429596351,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,200001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429596251,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,300001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429596151,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,400001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429596051,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Near,Attacker,500001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429595451,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,100001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429595351,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,200001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429595251,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,300001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429595151,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,400001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429595051,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Mid,Attacker,500001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429594451,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,100001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429594351,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,200001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429594251,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,300001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429594151,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,400001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429594051,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Thrash,Far,Attacker,500001,bmg001,0,10500,Random,5111,1,1,10001,10001
-429586451,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,100001,bma002,0,11900,Random,5111,1,1,10001,10001
-429586351,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,200001,bma002,0,11900,Random,5111,1,1,10001,10001
-429586251,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,300001,bma002,0,11900,Random,5111,1,1,10001,10001
-429586151,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,400001,bma002,0,11900,Random,5111,1,1,10001,10001
-429586051,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Near,Attacker,500001,bma002,0,11900,Random,5111,1,1,10001,10001
-429585451,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,100001,bma002,0,11900,Random,5111,1,1,10001,10001
-429585351,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,200001,bma002,0,11900,Random,5111,1,1,10001,10001
-429585251,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,300001,bma002,0,11900,Random,5111,1,1,10001,10001
-429585151,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,400001,bma002,0,11900,Random,5111,1,1,10001,10001
-429585051,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Mid,Attacker,500001,bma002,0,11900,Random,5111,1,1,10001,10001
-429584451,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,100001,bma002,0,11900,Random,5111,1,1,10001,10001
-429584351,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,200001,bma002,0,11900,Random,5111,1,1,10001,10001
-429584251,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,300001,bma002,0,11900,Random,5111,1,1,10001,10001
-429584151,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,400001,bma002,0,11900,Random,5111,1,1,10001,10001
-429584051,Locale_Monster:12100201_name,Locale_Monster:12100201_description,HighRank,Thrash,Far,Attacker,500001,bma002,0,11900,Random,5111,1,1,10001,10001
-409576451,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,100001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409576351,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,200001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409576251,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,300001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409576151,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,400001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409576051,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Near,Defender,500001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409575451,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,100001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409575351,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,200001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409575251,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,300001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409575151,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,400001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409575051,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Mid,Defender,500001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409574451,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,100001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409574351,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,200001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409574251,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,300001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409574151,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,400001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409574051,Locale_Monster:32200501_name,Locale_Monster:32200501_description,HighRank,Thrash,Far,Defender,500001,mmg005,0,10500,Random,5113,1,1,10001,10001
-409566451,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,100001,mma001,0,7000,Random,5113,1,1,10001,10001
-409566351,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,200001,mma001,0,7000,Random,5113,1,1,10001,10001
-409566251,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,300001,mma001,0,7000,Random,5113,1,1,10001,10001
-409566151,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,400001,mma001,0,7000,Random,5113,1,1,10001,10001
-409566051,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Near,Defender,500001,mma001,0,7000,Random,5113,1,1,10001,10001
-409565451,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,100001,mma001,0,7000,Random,5113,1,1,10001,10001
-409565351,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,200001,mma001,0,7000,Random,5113,1,1,10001,10001
-409565251,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,300001,mma001,0,7000,Random,5113,1,1,10001,10001
-409565151,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,400001,mma001,0,7000,Random,5113,1,1,10001,10001
-409565051,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Mid,Defender,500001,mma001,0,7000,Random,5113,1,1,10001,10001
-409564451,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,100001,mma001,0,7000,Random,5113,1,1,10001,10001
-409564351,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,200001,mma001,0,7000,Random,5113,1,1,10001,10001
-409564251,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,300001,mma001,0,7000,Random,5113,1,1,10001,10001
-409564151,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,400001,mma001,0,7000,Random,5113,1,1,10001,10001
-409564051,Locale_Monster:32100101_name,Locale_Monster:32100101_description,HighRank,Thrash,Far,Defender,500001,mma001,0,7000,Random,5113,1,1,10001,10001
-419556451,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,100001,emg003,0,10500,Random,5112,1,1,10001,10001
-419556351,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,200001,emg003,0,10500,Random,5112,1,1,10001,10001
-419556251,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,300001,emg003,0,10500,Random,5112,1,1,10001,10001
-419556151,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,400001,emg003,0,10500,Random,5112,1,1,10001,10001
-419556051,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Near,Supporter,500001,emg003,0,10500,Random,5112,1,1,10001,10001
-419555451,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,100001,emg003,0,10500,Random,5112,1,1,10001,10001
-419555351,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,200001,emg003,0,10500,Random,5112,1,1,10001,10001
-419555251,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,300001,emg003,0,10500,Random,5112,1,1,10001,10001
-419555151,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,400001,emg003,0,10500,Random,5112,1,1,10001,10001
-419555051,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Mid,Supporter,500001,emg003,0,10500,Random,5112,1,1,10001,10001
-419554451,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,100001,emg003,0,10500,Random,5112,1,1,10001,10001
-419554351,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,200001,emg003,0,10500,Random,5112,1,1,10001,10001
-419554251,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,300001,emg003,0,10500,Random,5112,1,1,10001,10001
-419554151,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,400001,emg003,0,10500,Random,5112,1,1,10001,10001
-419554051,Locale_Monster:22200301_name,Locale_Monster:22200301_description,HighRank,Thrash,Far,Supporter,500001,emg003,0,10500,Random,5112,1,1,10001,10001
-419546451,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,100001,ema002,0,13300,Random,5112,1,1,10001,10001
-419546351,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,200001,ema002,0,13300,Random,5112,1,1,10001,10001
-419546251,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,300001,ema002,0,13300,Random,5112,1,1,10001,10001
-419546151,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,400001,ema002,0,13300,Random,5112,1,1,10001,10001
-419546051,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Near,Supporter,500001,ema002,0,13300,Random,5112,1,1,10001,10001
-419545451,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,100001,ema002,0,13300,Random,5112,1,1,10001,10001
-419545351,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,200001,ema002,0,13300,Random,5112,1,1,10001,10001
-419545251,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,300001,ema002,0,13300,Random,5112,1,1,10001,10001
-419545151,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,400001,ema002,0,13300,Random,5112,1,1,10001,10001
-419545051,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Mid,Supporter,500001,ema002,0,13300,Random,5112,1,1,10001,10001
-419544451,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,100001,ema002,0,13300,Random,5112,1,1,10001,10001
-419544351,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,200001,ema002,0,13300,Random,5112,1,1,10001,10001
-419544251,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,300001,ema002,0,13300,Random,5112,1,1,10001,10001
-419544151,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,400001,ema002,0,13300,Random,5112,1,1,10001,10001
-419544051,Locale_Monster:22100201_name,Locale_Monster:22100201_description,HighRank,Thrash,Far,Supporter,500001,ema002,0,13300,Random,5112,1,1,10001,10001
-329596451,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,100001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329596351,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,200001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329596251,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,300001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329596151,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,400001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329596051,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Near,Attacker,500001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329595451,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,100001,bmg001,1,15000,Random,5121,2,1,10001,10002
-329595351,Locale_Monster:12200101_name,Locale_Monster:12200101_description,HighRank,Minion,Mid,Attacker,200001,bmg001,1,15000,Random,5121,2,1,10001,10002
