id,skill_category,level,name_localkey,description_localkey,skill_icon,surfaceskill_function_1,surfaceskill_function_2,surfaceskill_function_3,surfaceskill_function_4,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value
401010201,101,2,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010201,0,0,0,10,,,,,
401010301,101,3,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010301,0,0,0,15,,,,,
401010401,101,4,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010401,0,0,0,20,,,,,
401010501,101,5,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010501,0,0,0,25,,,,,
401010601,101,6,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010601,0,0,0,30,,,,,
401010701,101,7,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010701,0,0,0,35,,,,,
401010801,101,8,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010801,0,0,0,40,,,,,
401010901,101,9,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401010901,0,0,0,45,,,,,
401011001,101,10,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011001,0,0,0,50,,,,,
401011101,101,11,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011101,0,0,0,55,,,,,
401011201,101,12,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011201,0,0,0,60,,,,,
401011301,101,13,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011301,0,0,0,65,,,,,
401011401,101,14,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011401,0,0,0,70,,,,,
401011501,101,15,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011501,0,0,0,75,,,,,
401011601,101,16,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011601,0,0,0,80,,,,,
401011701,101,17,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011701,0,0,0,85,,,,,
401011801,101,18,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011801,0,0,0,90,,,,,
401011901,101,19,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401011901,0,0,0,95,,,,,
401012001,101,20,Locale_SurfaceSkill:101_skill_name,Locale_SurfaceSkill:40101_skill_desc,icn_skill_atkup_01,401012001,0,0,0,100,,,,,
401020101,102,1,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020101,0,0,0,5,,,,,
401020201,102,2,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020201,0,0,0,10,,,,,
401020301,102,3,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020301,0,0,0,15,,,,,
401020401,102,4,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020401,0,0,0,20,,,,,
401020501,102,5,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020501,0,0,0,25,,,,,
401020601,102,6,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020601,0,0,0,30,,,,,
401020701,102,7,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020701,0,0,0,35,,,,,
401020801,102,8,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020801,0,0,0,40,,,,,
401020901,102,9,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401020901,0,0,0,45,,,,,
401021001,102,10,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021001,0,0,0,50,,,,,
401021101,102,11,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021101,0,0,0,55,,,,,
401021201,102,12,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021201,0,0,0,60,,,,,
401021301,102,13,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021301,0,0,0,65,,,,,
401021401,102,14,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021401,0,0,0,70,,,,,
401021501,102,15,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021501,0,0,0,75,,,,,
401021601,102,16,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021601,0,0,0,80,,,,,
401021701,102,17,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021701,0,0,0,85,,,,,
401021801,102,18,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021801,0,0,0,90,,,,,
401021901,102,19,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401021901,0,0,0,95,,,,,
401022001,102,20,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:40102_skill_desc,icn_skill_defdown_01,401022001,0,0,0,100,,,,,
401040101,104,1,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040101,0,0,0,2.1,,,,,
401040201,104,2,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040201,0,0,0,4.2,,,,,
401040301,104,3,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040301,0,0,0,6.3,,,,,
401040401,104,4,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040401,0,0,0,8.4,,,,,
401040501,104,5,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040501,0,0,0,10.5,,,,,
401040601,104,6,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040601,0,0,0,12.6,,,,,
401040701,104,7,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040701,0,0,0,14.7,,,,,
401040801,104,8,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040801,0,0,0,16.8,,,,,
401040901,104,9,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401040901,0,0,0,18.9,,,,,
401041001,104,10,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041001,0,0,0,21,,,,,
401041101,104,11,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041101,0,0,0,23.1,,,,,
401041201,104,12,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041201,0,0,0,25.2,,,,,
401041301,104,13,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041301,0,0,0,27.3,,,,,
401041401,104,14,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041401,0,0,0,29.4,,,,,
401041501,104,15,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041501,0,0,0,31.5,,,,,
401041601,104,16,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041601,0,0,0,33.6,,,,,
401041701,104,17,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041701,0,0,0,35.7,,,,,
401041801,104,18,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041801,0,0,0,37.8,,,,,
401041901,104,19,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401041901,0,0,0,39.9,,,,,
401042001,104,20,Locale_SurfaceSkill:104_skill_name,Locale_SurfaceSkill:40104_skill_desc,icn_skill_heal_01,401042001,0,0,0,42,,,,,
401060101,106,1,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060101,0,0,0,5,,,,,
401060201,106,2,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060201,0,0,0,10,,,,,
401060301,106,3,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060301,0,0,0,15,,,,,
401060401,106,4,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060401,0,0,0,20,,,,,
401060501,106,5,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060501,0,0,0,25,,,,,
401060601,106,6,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060601,0,0,0,30,,,,,
401060701,106,7,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060701,0,0,0,35,,,,,
401060801,106,8,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060801,0,0,0,40,,,,,
401060901,106,9,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401060901,0,0,0,45,,,,,
401061001,106,10,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061001,0,0,0,50,,,,,
401061101,106,11,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061101,0,0,0,55,,,,,
401061201,106,12,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061201,0,0,0,60,,,,,
401061301,106,13,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061301,0,0,0,65,,,,,
401061401,106,14,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061401,0,0,0,70,,,,,
401061501,106,15,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061501,0,0,0,75,,,,,
401061601,106,16,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061601,0,0,0,80,,,,,
401061701,106,17,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061701,0,0,0,85,,,,,
401061801,106,18,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061801,0,0,0,90,,,,,
401061901,106,19,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401061901,0,0,0,95,,,,,
401062001,106,20,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:40106_skill_desc,icn_skill_stathp_01,401062001,0,0,0,100,,,,,
401000101,100,1,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000101,0,0,0,2.1,,,,,
401000201,100,2,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000201,0,0,0,4.2,,,,,
401000301,100,3,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000301,0,0,0,6.3,,,,,
401000401,100,4,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000401,0,0,0,8.4,,,,,
401000501,100,5,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000501,0,0,0,10.5,,,,,
401000601,100,6,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000601,0,0,0,12.6,,,,,
401000701,100,7,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000701,0,0,0,14.7,,,,,
401000801,100,8,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000801,0,0,0,16.8,,,,,
401000901,100,9,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401000901,0,0,0,18.9,,,,,
401001001,100,10,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001001,0,0,0,21,,,,,
401001101,100,11,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001101,0,0,0,23.1,,,,,
401001201,100,12,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001201,0,0,0,25.2,,,,,
401001301,100,13,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001301,0,0,0,27.3,,,,,
401001401,100,14,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001401,0,0,0,29.4,,,,,
401001501,100,15,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001501,0,0,0,31.5,,,,,
401001601,100,16,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001601,0,0,0,33.6,,,,,
401001701,100,17,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001701,0,0,0,35.7,,,,,
401001801,100,18,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001801,0,0,0,37.8,,,,,
401001901,100,19,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401001901,0,0,0,39.9,,,,,
401002001,100,20,Locale_SurfaceSkill:100_skill_name,Locale_SurfaceSkill:40100_skill_desc,icn_skil_atkup_01,401002001,0,0,0,42,,,,,
501020101,102,1,Locale_SurfaceSkill:102_skill_name,Locale_SurfaceSkill:50102_skill_desc,icn_skil_atkup_01,501020101,501020102,0,0,,,,,,
