id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
30457,MISSILIS,457,524,494,979877,40000,False,True,231004,sbg_tower_001_day,6230457,1230457
30458,MISSILIS,458,524,494,981388,40000,False,True,231006,sbg_tower_001_day,6230458,1230458
30459,MISSILIS,459,525,495,983989,40000,False,True,332004,sbg_tower_001_day,6230459,1230459
30460,MISSILIS,460,525,495,989989,40000,False,True,242105,sbg_tower_001_day,6230460,1230460
30461,MISSILIS,461,525,495,991500,40000,False,True,231006,sbg_tower_001_day,6230461,1230461
30462,MISSILIS,462,526,496,993011,40000,False,True,331005,sbg_tower_001_day,6230462,1230462
30463,MISSILIS,463,526,496,994522,40000,False,True,231006,sbg_tower_001_day,6230463,1230463
30464,MISSILIS,464,526,496,996033,40000,False,True,331005,sbg_tower_001_day,6230464,1230464
30465,MISSILIS,465,527,497,998634,40000,False,True,331005,sbg_tower_001_day,6230465,1230465
30466,MISSILIS,466,527,497,1000145,40000,False,True,332001,sbg_tower_001_day,6230466,1230466
30467,MISSILIS,467,527,497,1001656,40000,False,True,231002,sbg_tower_001_day,6230467,1230467
30468,MISSILIS,468,528,498,1003167,40000,False,True,332007,sbg_tower_001_day,6230468,1230468
30469,MISSILIS,469,528,498,1005768,40000,False,True,232003,sbg_tower_001_day,6230469,1230469
30470,MISSILIS,470,528,498,1014768,40000,False,True,352004,sbg_tower_001_day,6230470,1230470
30471,MISSILIS,471,529,499,1016279,40000,False,True,231002,sbg_tower_001_day,6230471,1230471
30472,MISSILIS,472,529,499,1017790,40000,False,True,332003,sbg_tower_001_day,6230472,1230472
30473,MISSILIS,473,530,500,1019301,40000,False,True,231006,sbg_tower_001_day,6230473,1230473
30474,MISSILIS,474,530,500,1020812,40000,False,True,132002,sbg_tower_001_day,6230474,1230474
30475,MISSILIS,475,531,501,1023413,40000,False,True,231001,sbg_tower_001_day,6230475,1230475
30476,MISSILIS,476,531,501,1024924,40000,False,True,331001,sbg_tower_001_day,6230476,1230476
30477,MISSILIS,477,532,502,1026435,40000,False,True,231001,sbg_tower_001_day,6230477,1230477
30478,MISSILIS,478,532,502,1027946,40000,False,True,332008,sbg_tower_001_day,6230478,1230478
30479,MISSILIS,479,533,503,1030547,40000,False,True,131001,sbg_tower_001_day,6230479,1230479
30480,MISSILIS,480,533,503,1036547,40000,False,True,442001,sbg_tower_001_day,6230480,1230480
30481,MISSILIS,481,534,504,1038058,40000,False,True,332001,sbg_tower_001_day,6230481,1230481
30482,MISSILIS,482,534,504,1039569,40000,False,True,332008,sbg_tower_001_day,6230482,1230482
30483,MISSILIS,483,535,505,1041080,40000,False,True,231006,sbg_tower_001_day,6230483,1230483
30484,MISSILIS,484,535,505,1042591,40000,False,True,132001,sbg_tower_001_day,6230484,1230484
30485,MISSILIS,485,536,506,1045192,40000,False,True,132003,sbg_tower_001_day,6230485,1230485
30486,MISSILIS,486,536,506,1046703,40000,False,True,132004,sbg_tower_001_day,6230486,1230486
30487,MISSILIS,487,537,507,1048214,40000,False,True,231002,sbg_tower_001_day,6230487,1230487
30488,MISSILIS,488,537,507,1049725,40000,False,True,231004,sbg_tower_001_day,6230488,1230488
30489,MISSILIS,489,538,508,1052326,40000,False,True,332002,sbg_tower_001_day,6230489,1230489
30490,MISSILIS,490,538,508,1061326,40000,False,True,342101,sbg_tower_001_day,6230490,1230490
30491,MISSILIS,491,539,509,1062837,40000,False,True,331001,sbg_tower_001_day,6230491,1230491
30492,MISSILIS,492,539,509,1064348,40000,False,True,332008,sbg_tower_001_day,6230492,1230492
30493,MISSILIS,493,540,510,1065859,40000,False,True,132001,sbg_tower_001_day,6230493,1230493
30494,MISSILIS,494,540,510,1067370,40000,False,True,231001,sbg_tower_001_day,6230494,1230494
30495,MISSILIS,495,541,511,1069971,40000,False,True,132006,sbg_tower_001_day,6230495,1230495
30496,MISSILIS,496,541,511,1071482,40000,False,True,331005,sbg_tower_001_day,6230496,1230496
30497,MISSILIS,497,542,512,1072993,40000,False,True,132006,sbg_tower_001_day,6230497,1230497
30498,MISSILIS,498,542,512,1074504,40000,False,True,231006,sbg_tower_001_day,6230498,1230498
30499,MISSILIS,499,543,513,1077105,40000,False,True,332008,sbg_tower_001_day,6230499,1230499
30500,MISSILIS,500,543,513,1083105,40000,False,True,452001,sbg_tower_001_day,6230500,1230500
30501,MISSILIS,501,544,514,1084616,40000,False,True,332007,sbg_tower_001_day,6230501,1230501
30502,MISSILIS,502,544,514,1086127,40000,False,True,231001,sbg_tower_001_day,6230502,1230502
30503,MISSILIS,503,545,515,1087638,40000,False,True,332002,sbg_tower_001_day,6230503,1230503
30504,MISSILIS,504,545,515,1089149,40000,False,True,232003,sbg_tower_001_day,6230504,1230504
30505,MISSILIS,505,546,516,1091750,40000,False,True,132003,sbg_tower_001_day,6230505,1230505
30506,MISSILIS,506,546,516,1093261,40000,False,True,331004,sbg_tower_001_day,6230506,1230506
30507,MISSILIS,507,547,517,1094772,40000,False,True,132006,sbg_tower_001_day,6230507,1230507
30508,MISSILIS,508,547,517,1096283,40000,False,True,331004,sbg_tower_001_day,6230508,1230508
30509,MISSILIS,509,548,518,1098884,40000,False,True,232001,sbg_tower_001_day,6230509,1230509
30510,MISSILIS,510,548,518,1105884,40000,False,True,342104,sbg_tower_001_day,6230510,1230510
30511,MISSILIS,511,549,519,1107395,40000,False,True,331005,sbg_tower_001_day,6230511,1230511
30512,MISSILIS,512,549,519,1108906,40000,False,True,332004,sbg_tower_001_day,6230512,1230512
30513,MISSILIS,513,550,520,1110417,40000,False,True,331004,sbg_tower_001_day,6230513,1230513
30514,MISSILIS,514,550,520,1111928,40000,False,True,232002,sbg_tower_001_day,6230514,1230514
30515,MISSILIS,515,551,521,1114529,40000,False,True,132003,sbg_tower_001_day,6230515,1230515
30516,MISSILIS,516,551,521,1116040,40000,False,True,132004,sbg_tower_001_day,6230516,1230516
30517,MISSILIS,517,552,522,1117551,40000,False,True,232002,sbg_tower_001_day,6230517,1230517
30518,MISSILIS,518,552,522,1119062,40000,False,True,132001,sbg_tower_001_day,6230518,1230518
30519,MISSILIS,519,553,523,1121663,40000,False,True,132006,sbg_tower_001_day,6230519,1230519
30520,MISSILIS,520,553,523,1128663,40000,False,True,341003,sbg_tower_001_day,6230520,1230520
30521,MISSILIS,521,554,524,1130174,40000,False,True,232006,sbg_tower_001_day,6230521,1230521
30522,MISSILIS,522,554,524,1131685,40000,False,True,132006,sbg_tower_001_day,6230522,1230522
30523,MISSILIS,523,555,525,1133196,40000,False,True,331005,sbg_tower_001_day,6230523,1230523
30524,MISSILIS,524,555,525,1134707,40000,False,True,131002,sbg_tower_001_day,6230524,1230524
30525,MISSILIS,525,556,526,1137308,40000,False,True,232003,sbg_tower_001_day,6230525,1230525
30526,MISSILIS,526,556,526,1138819,40000,False,True,232005,sbg_tower_001_day,6230526,1230526
30527,MISSILIS,527,557,527,1140330,40000,False,True,131003,sbg_tower_001_day,6230527,1230527
30528,MISSILIS,528,557,527,1141841,40000,False,True,232003,sbg_tower_001_day,6230528,1230528
30529,MISSILIS,529,558,528,1144442,40000,False,True,331003,sbg_tower_001_day,6230529,1230529
30530,MISSILIS,530,558,528,1151442,40000,False,True,242105,sbg_tower_001_day,6230530,1230530
30531,MISSILIS,531,559,529,1152953,40000,False,True,132004,sbg_tower_001_day,6230531,1230531
30532,MISSILIS,532,559,529,1154464,40000,False,True,131001,sbg_tower_001_day,6230532,1230532
30533,MISSILIS,533,560,530,1155975,40000,False,True,132001,sbg_tower_001_day,6230533,1230533
30534,MISSILIS,534,560,530,1157486,40000,False,True,132003,sbg_tower_001_day,6230534,1230534
30535,MISSILIS,535,561,531,1160087,40000,False,True,232007,sbg_tower_001_day,6230535,1230535
30536,MISSILIS,536,561,531,1161598,40000,False,True,231002,sbg_tower_001_day,6230536,1230536
30537,MISSILIS,537,562,532,1163109,40000,False,True,131001,sbg_tower_001_day,6230537,1230537
30538,MISSILIS,538,562,532,1164620,40000,False,True,331004,sbg_tower_001_day,6230538,1230538
30539,MISSILIS,539,563,533,1167221,40000,False,True,232003,sbg_tower_001_day,6230539,1230539
30540,MISSILIS,540,563,533,1174221,40000,False,True,241001,sbg_tower_001_day,6230540,1230540
30541,MISSILIS,541,564,534,1175732,40000,False,True,132001,sbg_tower_001_day,6230541,1230541
30542,MISSILIS,542,564,534,1177243,40000,False,True,332007,sbg_tower_001_day,6230542,1230542
30543,MISSILIS,543,565,535,1178754,40000,False,True,132001,sbg_tower_001_day,6230543,1230543
30544,MISSILIS,544,566,536,1180265,40000,False,True,231004,sbg_tower_001_day,6230544,1230544
30545,MISSILIS,545,567,537,1182866,40000,False,True,132003,sbg_tower_001_day,6230545,1230545
30546,MISSILIS,546,568,538,1184377,40000,False,True,231004,sbg_tower_001_day,6230546,1230546
30547,MISSILIS,547,569,539,1185888,40000,False,True,332004,sbg_tower_001_day,6230547,1230547
30548,MISSILIS,548,570,540,1187399,40000,False,True,131002,sbg_tower_001_day,6230548,1230548
30549,MISSILIS,549,571,541,1190000,40000,False,True,132006,sbg_tower_001_day,6230549,1230549
30550,MISSILIS,550,572,542,1201000,40000,False,True,352004,sbg_tower_001_day,6230550,1230550
30551,MISSILIS,551,573,543,1202519,40000,False,True,231004,sbg_tower_001_day,6230551,1230551
30552,MISSILIS,552,573,543,1204038,40000,False,True,232002,sbg_tower_001_day,6230552,1230552
30553,MISSILIS,553,573,543,1205556,40000,False,True,232003,sbg_tower_001_day,6230553,1230553
30554,MISSILIS,554,573,543,1207075,40000,False,True,331002,sbg_tower_001_day,6230554,1230554
30555,MISSILIS,555,574,544,1209680,40000,False,True,232001,sbg_tower_001_day,6230555,1230555
30556,MISSILIS,556,574,544,1211198,40000,False,True,332003,sbg_tower_001_day,6230556,1230556
30557,MISSILIS,557,574,544,1212717,40000,False,True,231002,sbg_tower_001_day,6230557,1230557
30558,MISSILIS,558,574,544,1214235,40000,False,True,232003,sbg_tower_001_day,6230558,1230558
30559,MISSILIS,559,575,545,1216840,40000,False,True,331004,sbg_tower_001_day,6230559,1230559
30560,MISSILIS,560,576,546,1220674,40000,False,True,142101,sbg_tower_001_day,6230560,1230560
30561,MISSILIS,561,576,546,1222192,40000,False,True,131003,sbg_tower_001_day,6230561,1230561
30562,MISSILIS,562,576,546,1223711,40000,False,True,332002,sbg_tower_001_day,6230562,1230562
30563,MISSILIS,563,576,546,1225230,40000,False,True,132006,sbg_tower_001_day,6230563,1230563
30564,MISSILIS,564,576,546,1226748,40000,False,True,331002,sbg_tower_001_day,6230564,1230564
30565,MISSILIS,565,577,547,1229353,40000,False,True,331005,sbg_tower_001_day,6230565,1230565
30566,MISSILIS,566,577,547,1230872,40000,False,True,332001,sbg_tower_001_day,6230566,1230566
30567,MISSILIS,567,577,547,1232390,40000,False,True,231001,sbg_tower_001_day,6230567,1230567
30568,MISSILIS,568,577,547,1233909,40000,False,True,332002,sbg_tower_001_day,6230568,1230568
30569,MISSILIS,569,578,548,1236514,40000,False,True,131004,sbg_tower_001_day,6230569,1230569
30570,MISSILIS,570,580,550,1240347,40000,False,True,142103,sbg_tower_001_day,6230570,1230570
30571,MISSILIS,571,580,550,1241866,40000,False,True,232006,sbg_tower_001_day,6230571,1230571
30572,MISSILIS,572,580,550,1243384,40000,False,True,231004,sbg_tower_001_day,6230572,1230572
30573,MISSILIS,573,580,550,1244903,40000,False,True,232006,sbg_tower_001_day,6230573,1230573
30574,MISSILIS,574,580,550,1246421,40000,False,True,332005,sbg_tower_001_day,6230574,1230574
30575,MISSILIS,575,581,551,1249026,40000,False,True,132003,sbg_tower_001_day,6230575,1230575
30576,MISSILIS,576,581,551,1250545,40000,False,True,131003,sbg_tower_001_day,6230576,1230576
30577,MISSILIS,577,581,551,1252064,40000,False,True,332006,sbg_tower_001_day,6230577,1230577
30578,MISSILIS,578,581,551,1253582,40000,False,True,332002,sbg_tower_001_day,6230578,1230578
30579,MISSILIS,579,582,552,1256187,40000,False,True,132003,sbg_tower_001_day,6230579,1230579
30580,MISSILIS,580,584,554,1264962,40000,False,True,151001,sbg_tower_001_day,6230580,1230580
30581,MISSILIS,581,584,554,1266481,40000,False,True,231002,sbg_tower_001_day,6230581,1230581
30582,MISSILIS,582,584,554,1267999,40000,False,True,232003,sbg_tower_001_day,6230582,1230582
30583,MISSILIS,583,584,554,1269518,40000,False,True,131001,sbg_tower_001_day,6230583,1230583
30584,MISSILIS,584,584,554,1271036,40000,False,True,232003,sbg_tower_001_day,6230584,1230584
30585,MISSILIS,585,585,555,1273641,40000,False,True,332008,sbg_tower_001_day,6230585,1230585
30586,MISSILIS,586,585,555,1275160,40000,False,True,231002,sbg_tower_001_day,6230586,1230586
30587,MISSILIS,587,585,555,1276679,40000,False,True,231004,sbg_tower_001_day,6230587,1230587
30588,MISSILIS,588,585,555,1278197,40000,False,True,331002,sbg_tower_001_day,6230588,1230588
30589,MISSILIS,589,586,556,1280802,40000,False,True,332002,sbg_tower_001_day,6230589,1230589
30590,MISSILIS,590,588,558,1289577,40000,False,True,352001,sbg_tower_001_day,6230590,1230590
30591,MISSILIS,591,588,558,1291096,40000,False,True,132006,sbg_tower_001_day,6230591,1230591
30592,MISSILIS,592,588,558,1292614,40000,False,True,232005,sbg_tower_001_day,6230592,1230592
30593,MISSILIS,593,588,558,1294133,40000,False,True,332004,sbg_tower_001_day,6230593,1230593
30594,MISSILIS,594,588,558,1295651,40000,False,True,131002,sbg_tower_001_day,6230594,1230594
30595,MISSILIS,595,589,559,1298256,40000,False,True,331002,sbg_tower_001_day,6230595,1230595
30596,MISSILIS,596,589,559,1299775,40000,False,True,232002,sbg_tower_001_day,6230596,1230596
30597,MISSILIS,597,589,559,1301294,40000,False,True,132004,sbg_tower_001_day,6230597,1230597
30598,MISSILIS,598,589,559,1302812,40000,False,True,132006,sbg_tower_001_day,6230598,1230598
30599,MISSILIS,599,590,560,1305417,40000,False,True,132006,sbg_tower_001_day,6230599,1230599
30600,MISSILIS,600,592,562,1309250,40000,False,True,342006,sbg_tower_001_day,6230600,1230600
30601,MISSILIS,601,592,562,1310769,40000,False,True,131003,sbg_tower_001_day,6230601,1230601
30602,MISSILIS,602,592,562,1312288,40000,False,True,332006,sbg_tower_001_day,6230602,1230602
30603,MISSILIS,603,592,562,1313806,40000,False,True,332008,sbg_tower_001_day,6230603,1230603
30604,MISSILIS,604,592,562,1315325,40000,False,True,132004,sbg_tower_001_day,6230604,1230604
30605,MISSILIS,605,593,563,1317930,40000,False,True,132003,sbg_tower_001_day,6230605,1230605
30606,MISSILIS,606,593,563,1319448,40000,False,True,231004,sbg_tower_001_day,6230606,1230606
30607,MISSILIS,607,593,563,1320967,40000,False,True,332007,sbg_tower_001_day,6230607,1230607
30608,MISSILIS,608,593,563,1322485,40000,False,True,232005,sbg_tower_001_day,6230608,1230608
30609,MISSILIS,609,594,564,1325090,40000,False,True,232002,sbg_tower_001_day,6230609,1230609
30610,MISSILIS,610,596,566,1328924,40000,False,True,342003,sbg_tower_001_day,6230610,1230610
30611,MISSILIS,611,596,566,1330442,40000,False,True,231002,sbg_tower_001_day,6230611,1230611
30612,MISSILIS,612,596,566,1331961,40000,False,True,331001,sbg_tower_001_day,6230612,1230612
30613,MISSILIS,613,596,566,1333480,40000,False,True,331004,sbg_tower_001_day,6230613,1230613
30614,MISSILIS,614,596,566,1334998,40000,False,True,331005,sbg_tower_001_day,6230614,1230614
30615,MISSILIS,615,597,567,1337603,40000,False,True,132003,sbg_tower_001_day,6230615,1230615
30616,MISSILIS,616,597,567,1339122,40000,False,True,231001,sbg_tower_001_day,6230616,1230616
30617,MISSILIS,617,597,567,1340640,40000,False,True,132003,sbg_tower_001_day,6230617,1230617
30618,MISSILIS,618,597,567,1342159,40000,False,True,232004,sbg_tower_001_day,6230618,1230618
30619,MISSILIS,619,598,568,1344764,40000,False,True,231004,sbg_tower_001_day,6230619,1230619
30620,MISSILIS,620,600,570,1353539,40000,False,True,242007,sbg_tower_001_day,6230620,1230620
30621,MISSILIS,621,600,570,1355057,40000,False,True,131003,sbg_tower_001_day,6230621,1230621
30622,MISSILIS,622,600,570,1356576,40000,False,True,332002,sbg_tower_001_day,6230622,1230622
30623,MISSILIS,623,600,570,1358095,40000,False,True,132006,sbg_tower_001_day,6230623,1230623
30624,MISSILIS,624,600,570,1359613,40000,False,True,232001,sbg_tower_001_day,6230624,1230624
30625,MISSILIS,625,601,571,1362218,40000,False,True,132001,sbg_tower_001_day,6230625,1230625
30626,MISSILIS,626,601,571,1363737,40000,False,True,331005,sbg_tower_001_day,6230626,1230626
30627,MISSILIS,627,601,571,1365255,40000,False,True,132004,sbg_tower_001_day,6230627,1230627
30628,MISSILIS,628,601,571,1366774,40000,False,True,232005,sbg_tower_001_day,6230628,1230628
30629,MISSILIS,629,602,572,1369379,40000,False,True,332004,sbg_tower_001_day,6230629,1230629
30630,MISSILIS,630,604,574,1373212,40000,False,True,252001,sbg_tower_001_day,6230630,1230630
30631,MISSILIS,631,604,574,1374731,40000,False,True,331004,sbg_tower_001_day,6230631,1230631
30632,MISSILIS,632,604,574,1376249,40000,False,True,231004,sbg_tower_001_day,6230632,1230632
30633,MISSILIS,633,604,574,1377768,40000,False,True,332003,sbg_tower_001_day,6230633,1230633
30634,MISSILIS,634,604,574,1379286,40000,False,True,331003,sbg_tower_001_day,6230634,1230634
30635,MISSILIS,635,605,575,1381891,40000,False,True,332008,sbg_tower_001_day,6230635,1230635
30636,MISSILIS,636,605,575,1383410,40000,False,True,231004,sbg_tower_001_day,6230636,1230636
30637,MISSILIS,637,605,575,1384929,40000,False,True,332003,sbg_tower_001_day,6230637,1230637
30638,MISSILIS,638,605,575,1386447,40000,False,True,232007,sbg_tower_001_day,6230638,1230638
30639,MISSILIS,639,606,576,1389052,40000,False,True,132006,sbg_tower_001_day,6230639,1230639
30640,MISSILIS,640,609,579,1392885,40000,False,True,241001,sbg_tower_001_day,6230640,1230640
30641,MISSILIS,641,609,579,1394404,40000,False,True,231006,sbg_tower_001_day,6230641,1230641
30642,MISSILIS,642,609,579,1395923,40000,False,True,232002,sbg_tower_001_day,6230642,1230642
30643,MISSILIS,643,609,579,1397441,40000,False,True,132006,sbg_tower_001_day,6230643,1230643
30644,MISSILIS,644,609,579,1398960,40000,False,True,131002,sbg_tower_001_day,6230644,1230644
30645,MISSILIS,645,610,580,1401565,40000,False,True,132006,sbg_tower_001_day,6230645,1230645
30646,MISSILIS,646,610,580,1403083,40000,False,True,231002,sbg_tower_001_day,6230646,1230646
30647,MISSILIS,647,610,580,1404602,40000,False,True,132003,sbg_tower_001_day,6230647,1230647
30648,MISSILIS,648,610,580,1406120,40000,False,True,232004,sbg_tower_001_day,6230648,1230648
30649,MISSILIS,649,611,581,1408725,40000,False,True,131004,sbg_tower_001_day,6230649,1230649
30650,MISSILIS,650,615,585,1417500,40000,False,True,352002,sbg_tower_001_day,6230650,1230650
30651,MISSILIS,651,616,586,1419101,40000,False,True,131003,sbg_tower_001_day,6230651,1230651
30652,MISSILIS,652,616,586,1420702,40000,False,True,332001,sbg_tower_001_day,6230652,1230652
30653,MISSILIS,653,616,586,1422304,40000,False,True,131002,sbg_tower_001_day,6230653,1230653
30654,MISSILIS,654,617,587,1423564,40000,False,True,231004,sbg_tower_001_day,6230654,1230654
30655,MISSILIS,655,617,587,1425165,40000,False,True,331005,sbg_tower_001_day,6230655,1230655
