id,group_Id,priority,is_DialogFirstPoint,printType,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,scenario_effect_type,scenario_effect_value,execute_DelayTime,execute_Rate,first_show_check,ConditionData/0/useCondition_Type,ConditionData/0/useCondition_Value/0,set_background,set_background_cord_X,set_background_cord_Y,set_background_scale,SpineData/0/show_spine_resource_id,SpineData/0/spine_anim_resource_id,SpineData/0/spine_resource_cord_X,SpineData/0/spine_resource_cord_Y,SpineData/0/spine_resource_scale,SpineData/4/show_spine_resource_id,SpineData/4/spine_anim_resource_id,SpineData/4/spine_resource_cord_X,SpineData/4/spine_resource_cord_Y,SpineData/5/show_spine_resource_id,SpineData/5/spine_anim_resource_id,SpineData/5/spine_resource_cord_X,SpineData/5/spine_resource_cord_Y,SpineData/6/show_spine_resource_id,SpineData/6/spine_anim_resource_id,SpineData/6/spine_resource_cord_X,SpineData/6/spine_resource_cord_Y,SpineData/7/show_spine_resource_id,SpineData/7/spine_anim_resource_id,SpineData/8/show_spine_resource_id,SpineData/8/spine_anim_resource_id,SpineData/1/show_spine_resource_id,SpineData/1/spine_anim_resource_id,SpineData/1/spine_resource_cord_X,SpineData/1/spine_resource_cord_Y,SpineData/1/spine_resource_scale,SpineData/2/show_spine_resource_id,SpineData/2/spine_anim_resource_id,SpineData/2/spine_resource_cord_X,SpineData/2/spine_resource_cord_Y,SpineData/2/spine_resource_scale,hide_background,SpineData/0/hide_spine_resource_id,SpineData/1/hide_spine_resource_id,ConditionData/0/useCondition_Value/1,ConditionData/0/useCondition_Value/2,ConditionData/1/useCondition_Type,ConditionData/1/useCondition_Value/0,SpineData/2/hide_spine_resource_id,SpineData/3/show_spine_resource_id,SpineData/3/spine_anim_resource_id,SpineData/3/spine_resource_cord_X,SpineData/3/spine_resource_cord_Y,SpineData/3/spine_resource_scale,SpineData/3/hide_spine_resource_id,SpineData/4/spine_resource_scale,SpineData/8/spine_resource_cord_X,SpineData/8/spine_resource_cord_Y,SpineData/8/spine_resource_scale,SpineData/5/spine_resource_scale,SpineData/8/hide_spine_resource_id,SpineData/5/hide_spine_resource_id,SpineData/7/spine_resource_cord_X,SpineData/7/spine_resource_cord_Y,SpineData/7/spine_resource_scale,SpineData/7/hide_spine_resource_id,SpineData/6/spine_resource_scale,SpineData/6/hide_spine_resource_id,SpineData/9/show_spine_resource_id,SpineData/9/spine_anim_resource_id,SpineData/9/spine_resource_cord_X,SpineData/9/spine_resource_cord_Y,SpineData/9/spine_resource_scale,SpineData/9/hide_spine_resource_id,SpineData/4/hide_spine_resource_id
800118,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_18,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800119,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_19,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800120,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_20,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800121,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_21,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800122,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_22,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800123,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_23,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800124,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_24,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800125,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_25,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800126,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_26,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_02,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800127,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_27,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_01,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800128,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_28,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_01,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800129,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_snowwhite_29,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_01,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800130,test_mini_ending_snowwhite,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_snowwhite_30,,,,,,,,,,,,,,NKS_characterDialog_c220_01,characterDialog_sprite_01,-81.0,125.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c470_01,characterDialog_sprite_00,132.0,10.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800201,test_mini_ending_hongryeon,1,True,Stage,,,Locale_SubScenario:1ann_mini_ending_hongryeon_1,,event_bgm_redash_minigame_story2,,,,10000.0,,,,NKS_sbg_03,0.0,165.0,0.25,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800202,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_2,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800203,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_3,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800204,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_4,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800205,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_5,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800206,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_6,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800207,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_7,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800208,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_8,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800209,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_9,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800210,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_10,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800211,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_11,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800212,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_12,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800213,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_13,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800214,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_14,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800215,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_15,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800216,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_16,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800217,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_17,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800218,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_18,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800219,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_19,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800220,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_20,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800221,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_21,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800222,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_22,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800223,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_23,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800224,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_24,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800225,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_25,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800226,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_26,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800227,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_27,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800228,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_28,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800229,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_29,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800230,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_30,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800231,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_31,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800232,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_32,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800233,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_33,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800234,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_34,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800235,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_35,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800236,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_hongryeon_36,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800237,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_37,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800238,test_mini_ending_hongryeon,1,False,Stage,NKS_characterDialog_c965,Locale_Character:222_name,Locale_SubScenario:1ann_mini_ending_hongryeon_38,,,,,,,,,,,,,,NKS_characterDialog_c220_02,c220_sprite_complain,-152.0,122.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c965_01,characterDialog_sprite_00,-132.0,80.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800301,test_mini_ending_rapunzel,1,True,Stage,,,Locale_SubScenario:1ann_mini_ending_rapunzel_1,,event_bgm_redash_minigame_story1,,,,10000.0,,,,NKS_sbg_04,0.0,165.0,0.25,NKS_characterDialog_c220_03,characterDialog_sprite_00,-105.0,-27.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c966_01,characterDialog_sprite_00,127.0,-44.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800302,test_mini_ending_rapunzel,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_2,,,,,,,,,,,,,,NKS_characterDialog_c220_03,characterDialog_sprite_00,-105.0,-27.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c966_01,characterDialog_sprite_00,127.0,-44.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800303,test_mini_ending_rapunzel,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_3,,,,,,,,,,,,,,NKS_characterDialog_c220_03,characterDialog_sprite_00,-105.0,-27.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c966_01,characterDialog_sprite_00,127.0,-44.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800304,test_mini_ending_rapunzel,1,False,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_rapunzel_4,,,,,,,,,,,,,,NKS_characterDialog_c220_03,characterDialog_sprite_00,-105.0,-27.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c966_01,characterDialog_sprite_00,127.0,-44.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800305,test_mini_ending_rapunzel,1,False,Stage,NKS_characterDialog_c966,Locale_Character:221_name,Locale_SubScenario:1ann_mini_ending_rapunzel_5,,,,,,,,,,,,,,NKS_characterDialog_c220_03,characterDialog_sprite_01,-105.0,-27.0,1.5,,,,,,,,,,,,,,,,,NKS_characterDialog_c966_01,characterDialog_sprite_00,127.0,-44.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
