id,reaction_type,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability,special_lobby_change_step,camera_shake
30068,touch,10.0,0.0,72,1,0,expression_0,Locale_Character:72_speech_04,c072_Lobby_Touch_Love_1,0.3,,
30069,touch,10.0,0.0,72,1,0,expression_0,Locale_Character:72_speech_05,c072_Lobby_Touch_Love_2,0.3,,
30070,touch,10.0,0.0,72,1,0,expression_0,Locale_Character:72_speech_06,c072_Lobby_Touch_Love_3,0.4,,
30071,stay,1.0,9.0,72,1,0,expression_0,Locale_Character:72_stay_01,c072_Lobby_Stay_1,1.0,,
30072,stay,10.0,0.0,72,1,0,expression_0,Locale_Character:72_stay_02,c072_Lobby_Stay_Love_1,1.0,,
30073,touch,1.0,9.0,72,2,0,expression_0,Locale_Character:72_speech_01,c072_Lobby_Touch_1,0.3,,
30074,touch,1.0,9.0,72,2,0,expression_0,Locale_Character:72_speech_02,c072_Lobby_Touch_2,0.3,,
30075,touch,1.0,9.0,72,2,0,expression_0,Locale_Character:72_speech_03,c072_Lobby_Touch_3,0.4,,
30076,touch,10.0,0.0,72,2,0,expression_0,Locale_Character:72_speech_04,c072_Lobby_Touch_Love_1,0.3,,
30077,touch,10.0,0.0,72,2,0,expression_0,Locale_Character:72_speech_05,c072_Lobby_Touch_Love_2,0.3,,
30078,touch,10.0,0.0,72,2,0,expression_0,Locale_Character:72_speech_06,c072_Lobby_Touch_Love_3,0.4,,
30079,stay,1.0,9.0,72,2,0,expression_0,Locale_Character:72_stay_01,c072_Lobby_Stay_1,1.0,,
30080,stay,10.0,0.0,72,2,0,expression_0,Locale_Character:72_stay_02,c072_Lobby_Stay_Love_1,1.0,,
30081,touch,1.0,9.0,181,1,0,expression_0,Locale_Character:181_speech_01,c181_Lobby_Touch_1,0.3,,
30082,touch,1.0,9.0,181,1,0,expression_0,Locale_Character:181_speech_02,c181_Lobby_Touch_2,0.3,,
30083,touch,1.0,9.0,181,1,0,expression_0,Locale_Character:181_speech_03,c181_Lobby_Touch_3,0.4,,
30084,touch,10.0,0.0,181,1,0,expression_0,Locale_Character:181_speech_04,c181_Lobby_Touch_Love_1,0.3,,
30085,touch,10.0,0.0,181,1,0,expression_0,Locale_Character:181_speech_05,c181_Lobby_Touch_Love_2,0.3,,
30086,touch,10.0,0.0,181,1,0,expression_0,Locale_Character:181_speech_06,c181_Lobby_Touch_Love_3,0.4,,
30087,stay,1.0,9.0,181,1,0,expression_0,Locale_Character:181_stay_01,c181_Lobby_Stay_1,1.0,,
30088,stay,10.0,0.0,181,1,0,expression_0,Locale_Character:181_stay_02,c181_Lobby_Stay_Love_1,1.0,,
30089,touch,1.0,9.0,90,1,0,expression_0,Locale_Character:90_01_speech_01,c090_01_Lobby_Touch_1,0.3,,
30090,touch,1.0,9.0,90,1,0,expression_0,Locale_Character:90_01_speech_02,c090_01_Lobby_Touch_2,0.3,,
30091,touch,1.0,9.0,90,1,0,expression_0,Locale_Character:90_01_speech_03,c090_01_Lobby_Touch_3,0.4,,
30092,touch,10.0,0.0,90,1,0,expression_0,Locale_Character:210_01_speech_04,c090_01_Lobby_Touch_Love_1,0.3,,
30093,touch,10.0,0.0,90,1,0,expression_0,Locale_Character:210_01_speech_05,c090_01_Lobby_Touch_Love_2,0.3,,
30094,touch,10.0,0.0,90,1,0,expression_0,Locale_Character:210_01_speech_06,c090_01_Lobby_Touch_Love_3,0.4,,
30095,stay,1.0,9.0,90,1,0,expression_0,Locale_Character:90_01_stay_01,c090_01_Lobby_Stay_1,1.0,,
30096,stay,10.0,0.0,90,1,0,expression_0,Locale_Character:90_01_stay_02,c090_01_Lobby_Stay_Love_1,1.0,,
30097,touch,1.0,9.0,210,1,0,expression_0,Locale_Character:210_01_speech_01,c210_01_Lobby_Touch_1,0.3,,
30098,touch,1.0,9.0,210,1,0,expression_0,Locale_Character:210_01_speech_02,c210_01_Lobby_Touch_2,0.3,,
30099,touch,1.0,9.0,210,1,0,expression_0,Locale_Character:210_01_speech_03,c210_01_Lobby_Touch_3,0.4,,
30100,touch,10.0,0.0,210,1,0,expression_0,Locale_Character:90_01_speech_04,c210_01_Lobby_Touch_Love_1,0.3,,
30101,touch,10.0,0.0,210,1,0,expression_0,Locale_Character:90_01_speech_05,c210_01_Lobby_Touch_Love_2,0.3,,
30102,touch,10.0,0.0,210,1,0,expression_0,Locale_Character:90_01_speech_06,c210_01_Lobby_Touch_Love_3,0.4,,
30103,stay,1.0,9.0,210,1,0,expression_0,Locale_Character:210_01_stay_01,c210_01_Lobby_Stay_1,1.0,,
30104,stay,10.0,0.0,210,1,0,expression_0,Locale_Character:210_01_stay_02,c210_01_Lobby_Stay_Love_1,1.0,,
30105,touch,1.0,9.0,150,1,0,expression_0,Locale_Character:150_speech_01,c150_Lobby_Touch_1,0.3,,
30106,touch,1.0,9.0,150,1,0,expression_0,Locale_Character:150_speech_02,c150_Lobby_Touch_2,0.3,,
30107,touch,1.0,9.0,150,1,0,expression_0,Locale_Character:150_speech_03,c150_Lobby_Touch_3,0.4,,
30108,touch,10.0,0.0,150,1,0,expression_0,Locale_Character:150_speech_04,c150_Lobby_Touch_Love_1,0.3,,
30109,touch,10.0,0.0,150,1,0,expression_0,Locale_Character:150_speech_05,c150_Lobby_Touch_Love_2,0.3,,
30110,touch,10.0,0.0,150,1,0,expression_0,Locale_Character:150_speech_06,c150_Lobby_Touch_Love_3,0.4,,
30111,stay,1.0,9.0,150,1,0,expression_0,Locale_Character:150_stay_01,c150_Lobby_Stay_1,1.0,,
30112,stay,10.0,0.0,150,1,0,expression_0,Locale_Character:150_stay_02,c150_Lobby_Stay_Love_1,1.0,,
30113,touch,1.0,9.0,212,1,0,expression_0,Locale_Character:212_speech_01,c212_Lobby_Touch_1,0.3,,
30114,touch,1.0,9.0,212,1,0,expression_0,Locale_Character:212_speech_02,c212_Lobby_Touch_2,0.3,,
30115,touch,1.0,9.0,212,1,0,expression_0,Locale_Character:212_speech_03,c212_Lobby_Touch_3,0.4,,
30116,touch,10.0,0.0,212,1,0,expression_0,Locale_Character:212_speech_04,c212_Lobby_Touch_Love_1,0.3,,
30117,touch,10.0,0.0,212,1,0,expression_0,Locale_Character:212_speech_05,c212_Lobby_Touch_Love_2,0.3,,
30118,touch,10.0,0.0,212,1,0,expression_0,Locale_Character:212_speech_06,c212_Lobby_Touch_Love_3,0.4,,
30119,stay,1.0,9.0,212,1,0,expression_0,Locale_Character:212_stay_01,c212_Lobby_Stay_1,1.0,,
30120,stay,10.0,0.0,212,1,0,expression_0,Locale_Character:212_stay_02,c212_Lobby_Stay_Love_1,1.0,,
30121,touch,1.0,9.0,140,1,0,expression_0,Locale_Character:140_speech_01,c140_Lobby_Touch_1,0.3,,
30122,touch,1.0,9.0,140,1,0,expression_0,Locale_Character:140_speech_02,c140_Lobby_Touch_2,0.3,,
30123,touch,1.0,9.0,140,1,0,expression_0,Locale_Character:140_speech_03,c140_Lobby_Touch_3,0.4,,
30124,touch,10.0,0.0,140,1,0,expression_0,Locale_Character:140_speech_04,c140_Lobby_Touch_Love_1,0.3,,
30125,touch,10.0,0.0,140,1,0,expression_0,Locale_Character:140_speech_05,c140_Lobby_Touch_Love_2,0.3,,
30126,touch,10.0,0.0,140,1,0,expression_0,Locale_Character:140_speech_06,c140_Lobby_Touch_Love_3,0.4,,
30127,stay,1.0,9.0,140,1,0,expression_0,Locale_Character:140_stay_01,c140_Lobby_Stay_1,1.0,,
30128,stay,10.0,0.0,140,1,0,expression_0,Locale_Character:140_stay_02,c140_Lobby_Stay_Love_1,1.0,,
30129,touch,1.0,9.0,170,1,0,expression_0,Locale_Character:170_speech_01,c170_Lobby_Touch_1,0.3,,
30130,touch,1.0,9.0,170,1,0,expression_0,Locale_Character:170_speech_02,c170_Lobby_Touch_2,0.3,,
30131,touch,1.0,9.0,170,1,0,expression_0,Locale_Character:170_speech_03,c170_Lobby_Touch_3,0.4,,
30132,touch,10.0,0.0,170,1,0,expression_0,Locale_Character:170_speech_04,c170_Lobby_Touch_Love_1,0.3,,
30133,touch,10.0,0.0,170,1,0,expression_0,Locale_Character:170_speech_05,c170_Lobby_Touch_Love_2,0.3,,
30134,touch,10.0,0.0,170,1,0,expression_0,Locale_Character:170_speech_06,c170_Lobby_Touch_Love_3,0.4,,
30135,stay,1.0,9.0,170,1,0,expression_0,Locale_Character:170_stay_01,c170_Lobby_Stay_1,1.0,,
30136,stay,10.0,0.0,170,1,0,expression_0,Locale_Character:170_stay_02,c170_Lobby_Stay_Love_1,1.0,,
30137,touch,1.0,9.0,352,1,0,expression_0,Locale_Character:352_speech_01,c352_Lobby_Touch_1,0.3,,
30138,touch,1.0,9.0,352,1,0,expression_0,Locale_Character:352_speech_02,c352_Lobby_Touch_2,0.3,,
30139,touch,1.0,9.0,352,1,0,expression_0,Locale_Character:352_speech_03,c352_Lobby_Touch_3,0.4,,
30140,touch,10.0,0.0,352,1,0,expression_0,Locale_Character:352_speech_04,c352_Lobby_Touch_Love_1,0.3,,
30141,touch,10.0,0.0,352,1,0,expression_0,Locale_Character:352_speech_05,c352_Lobby_Touch_Love_2,0.3,,
30142,touch,10.0,0.0,352,1,0,expression_0,Locale_Character:352_speech_06,c352_Lobby_Touch_Love_3,0.4,,
30143,stay,1.0,9.0,352,1,0,expression_0,Locale_Character:352_stay_01,c352_Lobby_Stay_1,1.0,,
30144,stay,10.0,0.0,352,1,0,expression_0,Locale_Character:352_stay_02,c352_Lobby_Stay_Love_1,1.0,,
30145,touch,1.0,9.0,22,1,0,expression_0,Locale_Character:22_speech_01,c022_Lobby_Touch_1,0.3,,
30146,touch,1.0,9.0,22,1,0,expression_0,Locale_Character:22_speech_02,c022_Lobby_Touch_2,0.3,,
30147,touch,1.0,9.0,22,1,0,expression_0,Locale_Character:22_speech_03,c022_Lobby_Touch_3,0.4,,
30148,touch,10.0,0.0,22,1,0,expression_0,Locale_Character:22_speech_04,c022_Lobby_Touch_Love_1,0.3,,
30149,touch,10.0,0.0,22,1,0,expression_0,Locale_Character:22_speech_05,c022_Lobby_Touch_Love_2,0.3,,
30150,touch,10.0,0.0,22,1,0,expression_0,Locale_Character:22_speech_06,c022_Lobby_Touch_Love_3,0.4,,
30151,stay,1.0,9.0,22,1,0,expression_0,Locale_Character:22_stay_01,c022_Lobby_Stay_1,1.0,,
30152,stay,10.0,0.0,22,1,0,expression_0,Locale_Character:22_stay_02,c022_Lobby_Stay_Love_1,1.0,,
30153,touch,1.0,9.0,141,1,0,expression_0,Locale_Character:141_speech_01,c141_Lobby_Touch_1,0.3,,
30154,touch,1.0,9.0,141,1,0,expression_0,Locale_Character:141_speech_02,c141_Lobby_Touch_2,0.3,,
30155,touch,1.0,9.0,141,1,0,expression_0,Locale_Character:141_speech_03,c141_Lobby_Touch_3,0.4,,
30156,touch,10.0,0.0,141,1,0,expression_0,Locale_Character:141_speech_04,c141_Lobby_Touch_Love_1,0.3,,
30157,touch,10.0,0.0,141,1,0,expression_0,Locale_Character:141_speech_05,c141_Lobby_Touch_Love_2,0.3,,
30158,touch,10.0,0.0,141,1,0,expression_0,Locale_Character:141_speech_06,c141_Lobby_Touch_Love_3,0.4,,
30159,stay,1.0,9.0,141,1,0,expression_0,Locale_Character:141_stay_01,c141_Lobby_Stay_1,1.0,,
30160,stay,10.0,0.0,141,1,0,expression_0,Locale_Character:141_stay_02,c141_Lobby_Stay_Love_1,1.0,,
30161,touch,1.0,9.0,202,1,0,expression_0,Locale_Character:202_speech_01,c202_Lobby_Touch_1,0.3,,
30162,touch,1.0,9.0,202,1,0,expression_0,Locale_Character:202_speech_02,c202_Lobby_Touch_2,0.3,,
30163,touch,1.0,9.0,202,1,0,expression_0,Locale_Character:202_speech_03,c202_Lobby_Touch_3,0.4,,
30164,touch,10.0,0.0,202,1,0,expression_0,Locale_Character:202_speech_04,c202_Lobby_Touch_Love_1,0.3,,
30165,touch,10.0,0.0,202,1,0,expression_0,Locale_Character:202_speech_05,c202_Lobby_Touch_Love_2,0.3,,
30166,touch,10.0,0.0,202,1,0,expression_0,Locale_Character:202_speech_06,c202_Lobby_Touch_Love_3,0.4,,
30167,stay,1.0,9.0,202,1,0,expression_0,Locale_Character:202_stay_01,c202_Lobby_Stay_1,1.0,,
30168,stay,10.0,0.0,202,1,0,expression_0,Locale_Character:202_stay_02,c202_Lobby_Stay_Love_1,1.0,,
30169,touch,1.0,9.0,80,1,0,expression_0,Locale_Character:80_speech_01,c080_Lobby_Touch_1,0.3,,
30170,touch,1.0,9.0,80,1,0,expression_0,Locale_Character:80_speech_02,c080_Lobby_Touch_2,0.3,,
30171,touch,1.0,9.0,80,1,0,expression_0,Locale_Character:80_speech_03,c080_Lobby_Touch_3,0.4,,
30172,touch,10.0,0.0,80,1,0,expression_0,Locale_Character:80_speech_04,c080_Lobby_Touch_Love_1,0.3,,
30173,touch,10.0,0.0,80,1,0,expression_0,Locale_Character:80_speech_05,c080_Lobby_Touch_Love_2,0.3,,
30174,touch,10.0,0.0,80,1,0,expression_0,Locale_Character:80_speech_06,c080_Lobby_Touch_Love_3,0.4,,
30175,stay,1.0,9.0,80,1,0,expression_0,Locale_Character:80_stay_01,c080_Lobby_Stay_1,1.0,,
30176,stay,10.0,0.0,80,1,0,expression_0,Locale_Character:80_stay_02,c080_Lobby_Stay_Love_1,1.0,,
30177,touch,1.0,9.0,800,1,0,expression_0,Locale_Character:800_speech_01,c800_Lobby_Touch_1,0.3,,
30178,touch,1.0,9.0,800,1,0,expression_0,Locale_Character:800_speech_02,c800_Lobby_Touch_2,0.3,,
30179,touch,1.0,9.0,800,1,0,expression_0,Locale_Character:800_speech_03,c800_Lobby_Touch_3,0.4,,
30180,touch,10.0,0.0,800,1,0,expression_0,Locale_Character:800_speech_04,c800_Lobby_Touch_Love_1,0.3,,
30181,touch,10.0,0.0,800,1,0,expression_0,Locale_Character:800_speech_05,c800_Lobby_Touch_Love_2,0.3,,
30182,touch,10.0,0.0,800,1,0,expression_0,Locale_Character:800_speech_06,c800_Lobby_Touch_Love_3,0.4,,
30183,stay,1.0,9.0,800,1,0,expression_0,Locale_Character:800_stay_01,c800_Lobby_Stay_1,1.0,,
30184,stay,10.0,0.0,800,1,0,expression_0,Locale_Character:800_stay_02,c800_Lobby_Stay_Love_1,1.0,,
30185,touch,1.0,9.0,160,1,0,expression_0,Locale_Character:160_speech_01,c160_Lobby_Touch_1,0.3,,
30186,touch,1.0,9.0,160,1,0,expression_0,Locale_Character:160_speech_02,c160_Lobby_Touch_2,0.3,,
30187,touch,1.0,9.0,160,1,0,expression_0,Locale_Character:160_speech_03,c160_Lobby_Touch_3,0.4,,
30188,touch,10.0,0.0,160,1,0,expression_0,Locale_Character:160_speech_04,c160_Lobby_Touch_Love_1,0.3,,
30189,touch,10.0,0.0,160,1,0,expression_0,Locale_Character:160_speech_05,c160_Lobby_Touch_Love_2,0.3,,
30190,touch,10.0,0.0,160,1,0,expression_0,Locale_Character:160_speech_06,c160_Lobby_Touch_Love_3,0.4,,
30191,stay,1.0,9.0,160,1,0,expression_0,Locale_Character:160_stay_01,c160_Lobby_Stay_1,1.0,,
30192,stay,10.0,0.0,160,1,0,expression_0,Locale_Character:160_stay_02,c160_Lobby_Stay_Love_1,1.0,,
30193,touch,1.0,9.0,430,1,0,expression_0,Locale_Character:430_speech_01,c430_Lobby_Touch_1,0.3,,
30194,touch,1.0,9.0,430,1,0,expression_0,Locale_Character:430_speech_02,c430_Lobby_Touch_2,0.3,,
30195,touch,1.0,9.0,430,1,0,expression_0,Locale_Character:430_speech_03,c430_Lobby_Touch_3,0.4,,
30196,touch,10.0,0.0,430,1,0,expression_0,Locale_Character:430_speech_04,c430_Lobby_Touch_Love_1,0.3,,
30197,touch,10.0,0.0,430,1,0,expression_0,Locale_Character:430_speech_05,c430_Lobby_Touch_Love_2,0.3,,
30198,touch,10.0,0.0,430,1,0,expression_0,Locale_Character:430_speech_06,c430_Lobby_Touch_Love_3,0.4,,
30199,stay,1.0,9.0,430,1,0,expression_0,Locale_Character:430_stay_01,c430_Lobby_Stay_1,1.0,,
30200,stay,10.0,0.0,430,1,0,expression_0,Locale_Character:430_stay_02,c430_Lobby_Stay_Love_1,1.0,,
30201,touch,1.0,9.0,191,1,0,expression_0,Locale_Character:191_01_speech_01,c191_01_Lobby_Touch_1,0.3,,
30202,touch,1.0,9.0,191,1,0,expression_0,Locale_Character:191_01_speech_02,c191_01_Lobby_Touch_2,0.3,,
30203,touch,1.0,9.0,191,1,0,expression_0,Locale_Character:191_01_speech_03,c191_01_Lobby_Touch_3,0.4,,
30204,touch,10.0,0.0,191,1,0,expression_0,Locale_Character:191_01_speech_04,c191_01_Lobby_Touch_Love_1,0.3,,
30205,touch,10.0,0.0,191,1,0,expression_0,Locale_Character:191_01_speech_05,c191_01_Lobby_Touch_Love_2,0.3,,
30206,touch,10.0,0.0,191,1,0,expression_0,Locale_Character:191_01_speech_06,c191_01_Lobby_Touch_Love_3,0.4,,
30207,stay,1.0,9.0,191,1,0,expression_0,Locale_Character:191_01_stay_01,c191_01_Lobby_Stay_1,1.0,,
30208,stay,10.0,0.0,191,1,0,expression_0,Locale_Character:191_01_stay_02,c191_01_Lobby_Stay_Love_1,1.0,,
30209,touch,1.0,9.0,112,1,0,expression_0,Locale_Character:112_speech_01,c112_Lobby_Touch_1,0.3,,
30210,touch,1.0,9.0,112,1,0,expression_0,Locale_Character:112_speech_02,c112_Lobby_Touch_2,0.3,,
30211,touch,1.0,9.0,112,1,0,expression_0,Locale_Character:112_speech_03,c112_Lobby_Touch_3,0.4,,
30212,touch,10.0,0.0,112,1,0,expression_0,Locale_Character:112_speech_04,c112_Lobby_Touch_Love_1,0.3,,
30213,touch,10.0,0.0,112,1,0,expression_0,Locale_Character:112_speech_05,c112_Lobby_Touch_Love_2,0.3,,
30214,touch,10.0,0.0,112,1,0,expression_0,Locale_Character:112_speech_06,c112_Lobby_Touch_Love_3,0.4,,
30215,stay,1.0,9.0,112,1,0,expression_0,Locale_Character:112_stay_01,c112_Lobby_Stay_1,1.0,,
30216,stay,10.0,0.0,112,1,0,expression_0,Locale_Character:112_stay_02,c112_Lobby_Stay_Love_1,1.0,,
30217,touch,1.0,9.0,200,1,0,expression_0,Locale_Character:200_01_speech_01,c200_01_Lobby_Touch_1,0.3,,
30218,touch,1.0,9.0,200,1,0,expression_0,Locale_Character:200_01_speech_02,c200_01_Lobby_Touch_2,0.3,,
30219,touch,1.0,9.0,200,1,0,expression_0,Locale_Character:200_01_speech_03,c200_01_Lobby_Touch_3,0.4,,
30220,touch,10.0,0.0,200,1,0,expression_0,Locale_Character:200_01_speech_04,c200_01_Lobby_Touch_Love_1,0.3,,
30221,touch,10.0,0.0,200,1,0,expression_0,Locale_Character:200_01_speech_05,c200_01_Lobby_Touch_Love_2,0.3,,
30222,touch,10.0,0.0,200,1,0,expression_0,Locale_Character:200_01_speech_06,c200_01_Lobby_Touch_Love_3,0.4,,
30223,stay,1.0,9.0,200,1,0,expression_0,Locale_Character:200_01_stay_01,c200_01_Lobby_Stay_1,1.0,,
30224,stay,10.0,0.0,200,1,0,expression_0,Locale_Character:200_01_stay_02,c200_01_Lobby_Stay_Love_1,1.0,,
30225,touch,1.0,9.0,90,2,0,expression_0,Locale_Character:90_speech_01,c090_Lobby_Touch_1,0.3,,
30226,touch,1.0,9.0,90,2,0,expression_0,Locale_Character:90_speech_02,c090_Lobby_Touch_2,0.3,,
30227,touch,1.0,9.0,90,2,0,expression_0,Locale_Character:90_speech_03,c090_Lobby_Touch_3,0.4,,
30228,touch,10.0,0.0,90,2,0,expression_0,Locale_Character:90_speech_04,c090_Lobby_Touch_Love_1,0.3,,
30229,touch,10.0,0.0,90,2,0,expression_0,Locale_Character:90_speech_05,c090_Lobby_Touch_Love_2,0.3,,
30230,touch,10.0,0.0,90,2,0,expression_0,Locale_Character:90_speech_06,c090_Lobby_Touch_Love_3,0.4,,
30231,stay,1.0,9.0,90,2,0,expression_0,Locale_Character:90_stay_01,c090_Lobby_Stay_1,1.0,,
30232,stay,10.0,0.0,90,2,0,expression_0,Locale_Character:90_stay_02,c090_Lobby_Stay_Love_1,1.0,,
30233,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_01,c282_Lobby_Touch_1,0.1,,
30234,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_02,c282_Lobby_Touch_2,0.1,,
30235,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_03,c282_Lobby_Touch_3,0.1,,
30236,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_01,c282_Lobby_Touch_1,0.1,,
30237,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_02,c282_Lobby_Touch_2,0.1,,
30238,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_03,c282_Lobby_Touch_3,0.1,,
30239,touch,1.0,9.0,282,1,0,expression_1,Locale_Character:282_speech_01,c282_Lobby_Touch_1,0.1,,
30240,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_02,c282_Lobby_Touch_2,0.1,,
30241,touch,1.0,9.0,282,1,0,expression_0,Locale_Character:282_speech_03,c282_Lobby_Touch_3,0.2,,
30242,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_04,c282_Lobby_Touch_Love_1,0.1,,
30243,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_05,c282_Lobby_Touch_Love_2,0.1,,
30244,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_06,c282_Lobby_Touch_Love_3,0.1,,
30245,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_04,c282_Lobby_Touch_Love_1,0.1,,
30246,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_05,c282_Lobby_Touch_Love_2,0.1,,
30247,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_06,c282_Lobby_Touch_Love_3,0.1,,
30248,touch,10.0,0.0,282,1,0,expression_1,Locale_Character:282_speech_04,c282_Lobby_Touch_Love_1,0.1,,
30249,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_05,c282_Lobby_Touch_Love_2,0.1,,
30250,touch,10.0,0.0,282,1,0,expression_0,Locale_Character:282_speech_06,c282_Lobby_Touch_Love_3,0.2,,
30251,stay,1.0,9.0,282,1,0,expression_0,Locale_Character:282_stay_01,c282_Lobby_Stay_1,0.4,,
30252,stay,1.0,9.0,282,1,0,expression_0,Locale_Character:282_stay_01,c282_Lobby_Stay_1,0.3,,
30253,stay,1.0,9.0,282,1,0,expression_1,Locale_Character:282_stay_01,c282_Lobby_Stay_1,0.3,,
30254,stay,10.0,0.0,282,1,0,expression_0,Locale_Character:282_stay_02,c282_Lobby_Stay_Love_1,0.4,,
30255,stay,10.0,0.0,282,1,0,expression_0,Locale_Character:282_stay_02,c282_Lobby_Stay_Love_1,0.3,,
30256,stay,10.0,0.0,282,1,0,expression_1,Locale_Character:282_stay_02,c282_Lobby_Stay_Love_1,0.3,,
30257,touch,1.0,9.0,10,2,0,expression_0,Locale_Character:10_speech_01,c010_Lobby_Touch_1,0.3,,
30258,touch,1.0,9.0,10,2,0,expression_0,Locale_Character:10_speech_02,c010_Lobby_Touch_2,0.3,,
30259,touch,1.0,9.0,10,2,0,expression_0,Locale_Character:10_speech_03,c010_Lobby_Touch_3,0.4,,
30260,touch,10.0,0.0,10,2,0,expression_0,Locale_Character:10_speech_04,c010_Lobby_Touch_Love_1,0.3,,
30261,touch,10.0,0.0,10,2,0,expression_0,Locale_Character:10_speech_05,c010_Lobby_Touch_Love_2,0.3,,
30262,touch,10.0,0.0,10,2,0,expression_0,Locale_Character:10_speech_06,c010_Lobby_Touch_Love_3,0.4,,
30263,stay,1.0,9.0,10,2,0,expression_0,Locale_Character:10_stay_01,c010_Lobby_Stay_1,1.0,,
30264,stay,10.0,0.0,10,2,0,expression_0,Locale_Character:10_stay_02,c010_Lobby_Stay_Love_1,1.0,,
30265,touch,1.0,9.0,131,1,0,expression_0,Locale_Character:131_01_speech_01,c131_01_Lobby_Touch_1,0.3,,
30266,touch,1.0,9.0,131,1,0,expression_0,Locale_Character:131_01_speech_02,c131_01_Lobby_Touch_2,0.3,,
30267,touch,1.0,9.0,131,1,0,expression_0,Locale_Character:131_01_speech_03,c131_01_Lobby_Touch_3,0.4,,
30268,touch,10.0,0.0,131,1,0,expression_0,Locale_Character:131_01_speech_04,c131_01_Lobby_Touch_Love_1,0.3,,
30269,touch,10.0,0.0,131,1,0,expression_0,Locale_Character:131_01_speech_05,c131_01_Lobby_Touch_Love_2,0.3,,
30270,touch,10.0,0.0,131,1,0,expression_0,Locale_Character:131_01_speech_06,c131_01_Lobby_Touch_Love_3,0.4,,
30271,stay,1.0,9.0,131,1,0,expression_0,Locale_Character:131_01_stay_01,c131_01_Lobby_Stay_1,1.0,,
30272,stay,10.0,0.0,131,1,0,expression_0,Locale_Character:131_01_stay_02,c131_01_Lobby_Stay_Love_1,1.0,,
30273,touch,1.0,9.0,101,1,0,expression_0,Locale_Character:101_01_speech_01,c101_01_Lobby_Touch_1,0.3,,
30274,touch,1.0,9.0,101,1,0,expression_0,Locale_Character:101_01_speech_02,c101_01_Lobby_Touch_2,0.3,,
30275,touch,1.0,9.0,101,1,0,expression_0,Locale_Character:101_01_speech_03,c101_01_Lobby_Touch_3,0.4,,
30276,touch,10.0,0.0,101,1,0,expression_0,Locale_Character:101_01_speech_04,c101_01_Lobby_Touch_Love_1,0.3,,
30277,touch,10.0,0.0,101,1,0,expression_0,Locale_Character:101_01_speech_05,c101_01_Lobby_Touch_Love_2,0.3,,
30278,touch,10.0,0.0,101,1,0,expression_0,Locale_Character:101_01_speech_06,c101_01_Lobby_Touch_Love_3,0.4,,
30279,stay,1.0,9.0,101,1,0,expression_0,Locale_Character:101_01_stay_01,c101_01_Lobby_Stay_1,1.0,,
30280,stay,10.0,0.0,101,1,0,expression_0,Locale_Character:101_01_stay_02,c101_01_Lobby_Stay_Love_1,1.0,,
30281,touch,1.0,9.0,350,1,0,expression_0,Locale_Character:350_speech_01,c350_Lobby_Touch_1,0.3,,
30282,touch,1.0,9.0,350,1,0,expression_0,Locale_Character:350_speech_02,c350_Lobby_Touch_2,0.3,,
30283,touch,1.0,9.0,350,1,0,expression_0,Locale_Character:350_speech_03,c350_Lobby_Touch_3,0.4,,
30284,touch,10.0,0.0,350,1,0,expression_0,Locale_Character:350_speech_04,c350_Lobby_Touch_Love_1,0.3,,
30285,touch,10.0,0.0,350,1,0,expression_0,Locale_Character:350_speech_05,c350_Lobby_Touch_Love_2,0.3,,
30286,touch,10.0,0.0,350,1,0,expression_0,Locale_Character:350_speech_06,c350_Lobby_Touch_Love_3,0.4,,
30287,stay,1.0,9.0,350,1,0,expression_0,Locale_Character:350_stay_01,c350_Lobby_Stay_1,1.0,,
30288,stay,10.0,0.0,350,1,0,expression_0,Locale_Character:350_stay_02,c350_Lobby_Stay_Love_1,1.0,,
30289,touch,1.0,9.0,260,1,0,expression_0,Locale_Character:260_01_speech_01,c260_01_Lobby_Touch_1,0.3,,
30290,touch,1.0,9.0,260,1,0,expression_0,Locale_Character:260_01_speech_02,c260_01_Lobby_Touch_2,0.3,,
30291,touch,1.0,9.0,260,1,0,expression_0,Locale_Character:260_01_speech_03,c260_01_Lobby_Touch_3,0.4,,
30292,touch,10.0,0.0,260,1,0,expression_0,Locale_Character:260_01_speech_04,c260_01_Lobby_Touch_Love_1,0.3,,
30293,touch,10.0,0.0,260,1,0,expression_0,Locale_Character:260_01_speech_05,c260_01_Lobby_Touch_Love_2,0.3,,
