id,group_id,balloon_type,speaker,scenario_localkey
event_beautyfullshot_19_02,event_beautyfullshot_balloon_19,Normal,jackal,Locale_SubScenario:event_beautyfullshot_19_02
event_beautyfullshot_20_01,event_beautyfullshot_balloon_20,Normal,neon,Locale_SubScenario:event_beautyfullshot_20_01
event_beautyfullshot_20_02,event_beautyfullshot_balloon_20,Normal,neon,Locale_SubScenario:event_beautyfullshot_20_02
event_beautyfullshot_21_01,event_beautyfullshot_balloon_21,Shouting,anis,Locale_SubScenario:event_beautyfullshot_21_01
event_beautyfullshot_21_02,event_beautyfullshot_balloon_21,Normal,anis,Locale_SubScenario:event_beautyfullshot_21_02
event_beautyfullshot_22_01,event_beautyfullshot_balloon_22,Normal,guilty,Locale_SubScenario:event_beautyfullshot_22_01
event_beautyfullshot_22_02,event_beautyfullshot_balloon_22,Normal,guilty,Locale_SubScenario:event_beautyfullshot_22_02
event_beautyfullshot_23_01,event_beautyfullshot_balloon_23,Normal,sakura,Locale_SubScenario:event_beautyfullshot_23_01
event_beautyfullshot_23_02,event_beautyfullshot_balloon_23,Normal,sakura,Locale_SubScenario:event_beautyfullshot_23_02
event_beautyfullshot_24_01,event_beautyfullshot_balloon_24,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_24_01
event_beautyfullshot_24_02,event_beautyfullshot_balloon_24,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_24_02
event_beautyfullshot_25_01,event_beautyfullshot_balloon_25,Normal,rapi,Locale_SubScenario:event_beautyfullshot_25_01
event_beautyfullshot_25_02,event_beautyfullshot_balloon_25,Normal,rapi,Locale_SubScenario:event_beautyfullshot_25_02
event_beautyfullshot_26_01,event_beautyfullshot_balloon_26,Normal,anis,Locale_SubScenario:event_beautyfullshot_26_01
event_beautyfullshot_26_02,event_beautyfullshot_balloon_26,Normal,anis,Locale_SubScenario:event_beautyfullshot_26_02
event_beautyfullshot_27_01,event_beautyfullshot_balloon_27,Shouting,guilty,Locale_SubScenario:event_beautyfullshot_27_01
event_beautyfullshot_27_02,event_beautyfullshot_balloon_27,Normal,guilty,Locale_SubScenario:event_beautyfullshot_27_02
event_beautyfullshot_28_01,event_beautyfullshot_balloon_28,Normal,neon,Locale_SubScenario:event_beautyfullshot_28_01
event_beautyfullshot_28_02,event_beautyfullshot_balloon_28,Normal,neon,Locale_SubScenario:event_beautyfullshot_28_02
event_beautyfullshot_29_01,event_beautyfullshot_balloon_29,Normal,jackal,Locale_SubScenario:event_beautyfullshot_29_01
event_beautyfullshot_29_02,event_beautyfullshot_balloon_29,Normal,jackal,Locale_SubScenario:event_beautyfullshot_29_02
event_beautyfullshot_30_01,event_beautyfullshot_balloon_30,Normal,rapi,Locale_SubScenario:event_beautyfullshot_30_01
event_beautyfullshot_30_02,event_beautyfullshot_balloon_30,Normal,rapi,Locale_SubScenario:event_beautyfullshot_30_02
event_beautyfullshot_31_01,event_beautyfullshot_balloon_31,Normal,anis,Locale_SubScenario:event_beautyfullshot_31_01
event_beautyfullshot_31_02,event_beautyfullshot_balloon_31,Normal,anis,Locale_SubScenario:event_beautyfullshot_31_02
event_beautyfullshot_32_01,event_beautyfullshot_balloon_32,Normal,sakura,Locale_SubScenario:event_beautyfullshot_32_01
event_beautyfullshot_32_02,event_beautyfullshot_balloon_32,Normal,sakura,Locale_SubScenario:event_beautyfullshot_32_02
event_beautyfullshot_33_01,event_beautyfullshot_balloon_33,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_33_01
event_beautyfullshot_33_02,event_beautyfullshot_balloon_33,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_33_02
event_beautyfullshot_34_01,event_beautyfullshot_balloon_34,Normal,sakura,Locale_SubScenario:event_beautyfullshot_34_01
event_beautyfullshot_34_02,event_beautyfullshot_balloon_34,Normal,sakura,Locale_SubScenario:event_beautyfullshot_34_02
event_beautyfullshot_35_01,event_beautyfullshot_balloon_35,Normal,rapi,Locale_SubScenario:event_beautyfullshot_35_01
event_beautyfullshot_35_02,event_beautyfullshot_balloon_35,Normal,rapi,Locale_SubScenario:event_beautyfullshot_35_02
event_beautyfullshot_36_01,event_beautyfullshot_balloon_36,Normal,sakura,Locale_SubScenario:event_beautyfullshot_36_01
event_beautyfullshot_36_02,event_beautyfullshot_balloon_36,Normal,sakura,Locale_SubScenario:event_beautyfullshot_36_02
event_beautyfullshot_37_01,event_beautyfullshot_balloon_37,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_37_01
event_beautyfullshot_37_02,event_beautyfullshot_balloon_37,Normal,rosanna,Locale_SubScenario:event_beautyfullshot_37_02
event_beautyfullshot_38_01,event_beautyfullshot_balloon_38,Normal,neon,Locale_SubScenario:event_beautyfullshot_38_01
event_beautyfullshot_38_02,event_beautyfullshot_balloon_38,Normal,neon,Locale_SubScenario:event_beautyfullshot_38_02
event_beautyfullshot_39_01,event_beautyfullshot_balloon_39,Normal,anis,Locale_SubScenario:event_beautyfullshot_39_01
event_beautyfullshot_39_02,event_beautyfullshot_balloon_39,Normal,anis,Locale_SubScenario:event_beautyfullshot_39_02
event_beautyfullshot_40_01,event_beautyfullshot_balloon_40,Shouting,guilty,Locale_SubScenario:event_beautyfullshot_40_01
event_beautyfullshot_40_02,event_beautyfullshot_balloon_40,Normal,guilty,Locale_SubScenario:event_beautyfullshot_40_02
event_beautyfullshot_41_01,event_beautyfullshot_balloon_41,Shouting,guilty,Locale_SubScenario:event_beautyfullshot_41_01
event_beautyfullshot_41_02,event_beautyfullshot_balloon_41,Normal,guilty,Locale_SubScenario:event_beautyfullshot_41_02
event_beautyfullshot_42_01,event_beautyfullshot_balloon_42,Normal,rapi,Locale_SubScenario:event_beautyfullshot_42_01
event_beautyfullshot_42_02,event_beautyfullshot_balloon_42,Normal,rapi,Locale_SubScenario:event_beautyfullshot_42_02
event_beautyfullshot_43_01,event_beautyfullshot_balloon_43,Normal,anis,Locale_SubScenario:event_beautyfullshot_43_01
event_beautyfullshot_43_02,event_beautyfullshot_balloon_43,Normal,anis,Locale_SubScenario:event_beautyfullshot_43_02
event_beautyfullshot_44_01,event_beautyfullshot_balloon_44,Normal,rapi,Locale_SubScenario:event_beautyfullshot_44_01
event_beautyfullshot_44_02,event_beautyfullshot_balloon_44,Normal,rapi,Locale_SubScenario:event_beautyfullshot_44_02
event_beautyfullshot_45_01,event_beautyfullshot_balloon_45,Normal,anis,Locale_SubScenario:event_beautyfullshot_45_01
event_beautyfullshot_45_02,event_beautyfullshot_balloon_45,Normal,anis,Locale_SubScenario:event_beautyfullshot_45_02
event_beautyfullshot_46_01,event_beautyfullshot_balloon_46,Normal,guilty,Locale_SubScenario:event_beautyfullshot_46_01
event_beautyfullshot_46_02,event_beautyfullshot_balloon_46,Normal,guilty,Locale_SubScenario:event_beautyfullshot_46_02
event_beautyfullshot_47_01,event_beautyfullshot_balloon_47,Normal,jackal,Locale_SubScenario:event_beautyfullshot_47_01
event_beautyfullshot_47_02,event_beautyfullshot_balloon_47,Normal,jackal,Locale_SubScenario:event_beautyfullshot_47_02
event_ce004_balloon_01_01,event_ce004_balloon_01,Normal,student,Locale_SubScenario:event_ce004_balloon_01_01
event_ce004_balloon_01_02,event_ce004_balloon_01,Normal,student,Locale_SubScenario:event_ce004_balloon_01_02
event_ce004_balloon_02_01,event_ce004_balloon_02,Normal,student,Locale_SubScenario:event_ce004_balloon_02_01
event_ce004_balloon_02_02,event_ce004_balloon_02,Normal,student,Locale_SubScenario:event_ce004_balloon_02_02
event_ce004_balloon_03_01,event_ce004_balloon_03,Normal,marciana,Locale_SubScenario:event_ce004_balloon_03_01
event_ce004_balloon_03_02,event_ce004_balloon_03,Normal,marciana,Locale_SubScenario:event_ce004_balloon_03_02
event_ce004_balloon_04_01,event_ce004_balloon_04,Normal,ein,Locale_SubScenario:event_ce004_balloon_04_01
event_ce004_balloon_04_02,event_ce004_balloon_04,Normal,ein,Locale_SubScenario:event_ce004_balloon_04_02
event_ce004_balloon_05_01,event_ce004_balloon_05,Normal,student,Locale_SubScenario:event_ce004_balloon_05_01
event_ce004_balloon_05_02,event_ce004_balloon_05,Normal,student,Locale_SubScenario:event_ce004_balloon_05_02
event_ce004_balloon_06_01,event_ce004_balloon_06,Normal,zwei,Locale_SubScenario:event_ce004_balloon_06_01
event_ce004_balloon_06_02,event_ce004_balloon_06,Normal,zwei,Locale_SubScenario:event_ce004_balloon_06_02
event_ce004_balloon_07_01,event_ce004_balloon_07,Normal,student,Locale_SubScenario:event_ce004_balloon_07_01
event_ce004_balloon_07_02,event_ce004_balloon_07,Normal,student,Locale_SubScenario:event_ce004_balloon_07_02
event_ce004_balloon_08_01,event_ce004_balloon_08,Normal,marciana,Locale_SubScenario:event_ce004_balloon_08_01
event_ce004_balloon_08_02,event_ce004_balloon_08,Normal,marciana,Locale_SubScenario:event_ce004_balloon_08_02
event_ce004_balloon_09_01,event_ce004_balloon_09,Normal,rei,Locale_SubScenario:event_ce004_balloon_09_01
event_ce004_balloon_09_02,event_ce004_balloon_09,Normal,rei,Locale_SubScenario:event_ce004_balloon_09_02
event_ce004_balloon_10_01,event_ce004_balloon_10,Normal,ein,Locale_SubScenario:event_ce004_balloon_10_01
event_ce004_balloon_10_02,event_ce004_balloon_10,Normal,ein,Locale_SubScenario:event_ce004_balloon_10_02
event_ce004_balloon_11_01,event_ce004_balloon_11,Normal,zwei,Locale_SubScenario:event_ce004_balloon_11_01
event_ce004_balloon_11_02,event_ce004_balloon_11,Normal,zwei,Locale_SubScenario:event_ce004_balloon_11_02
event_ce004_balloon_12_01,event_ce004_balloon_12,Normal,researcher,Locale_SubScenario:event_ce004_balloon_12_01
event_ce004_balloon_12_02,event_ce004_balloon_12,Normal,researcher,Locale_SubScenario:event_ce004_balloon_12_02
event_ce004_balloon_13_01,event_ce004_balloon_13,Normal,researcher,Locale_SubScenario:event_ce004_balloon_13_01
event_ce004_balloon_13_02,event_ce004_balloon_13,Normal,researcher,Locale_SubScenario:event_ce004_balloon_13_02
event_ce004_balloon_14_01,event_ce004_balloon_14,Normal,researcher,Locale_SubScenario:event_ce004_balloon_14_01
event_ce004_balloon_14_02,event_ce004_balloon_14,Normal,researcher,Locale_SubScenario:event_ce004_balloon_14_02
event_ce004_balloon_15_01,event_ce004_balloon_15,Normal,researcher,Locale_SubScenario:event_ce004_balloon_15_01
event_ce004_balloon_15_02,event_ce004_balloon_15,Normal,researcher,Locale_SubScenario:event_ce004_balloon_15_02
event_ce004_balloon_16_01,event_ce004_balloon_16,Normal,ether,Locale_SubScenario:event_ce004_balloon_16_01
event_ce004_balloon_16_02,event_ce004_balloon_16,Normal,ether,Locale_SubScenario:event_ce004_balloon_16_02
event_ce004_balloon_17_01,event_ce004_balloon_17,Shouting,rei,Locale_SubScenario:event_ce004_balloon_17_01
event_ce004_balloon_17_02,event_ce004_balloon_17,Shouting,rei,Locale_SubScenario:event_ce004_balloon_17_02
event_ce004_balloon_18_01,event_ce004_balloon_18,Normal,ein,Locale_SubScenario:event_ce004_balloon_18_01
event_ce004_balloon_18_02,event_ce004_balloon_18,Normal,ein,Locale_SubScenario:event_ce004_balloon_18_02
event_ce004_balloon_19_01,event_ce004_balloon_19,Normal,zwei,Locale_SubScenario:event_ce004_balloon_19_01
event_ce004_balloon_19_02,event_ce004_balloon_19,Normal,zwei,Locale_SubScenario:event_ce004_balloon_19_02
event_ce004_balloon_20_01,event_ce004_balloon_20,Normal,researcher,Locale_SubScenario:event_ce004_balloon_20_01
event_ce004_balloon_20_02,event_ce004_balloon_20,Normal,researcher,Locale_SubScenario:event_ce004_balloon_20_02
event_ce004_balloon_21_01,event_ce004_balloon_21,Normal,researcher,Locale_SubScenario:event_ce004_balloon_21_01
event_ce004_balloon_21_02,event_ce004_balloon_21,Normal,researcher,Locale_SubScenario:event_ce004_balloon_21_02
event_ce004_balloon_22_01,event_ce004_balloon_22,Normal,researcher,Locale_SubScenario:event_ce004_balloon_22_01
event_ce004_balloon_22_02,event_ce004_balloon_22,Normal,researcher,Locale_SubScenario:event_ce004_balloon_22_02
event_ce004_balloon_23_01,event_ce004_balloon_23,Normal,researcher,Locale_SubScenario:event_ce004_balloon_23_01
event_ce004_balloon_23_02,event_ce004_balloon_23,Normal,researcher,Locale_SubScenario:event_ce004_balloon_23_02
event_ce004_balloon_24_01,event_ce004_balloon_24,Normal,student,Locale_SubScenario:event_ce004_balloon_24_01
event_ce004_balloon_24_02,event_ce004_balloon_24,Normal,student,Locale_SubScenario:event_ce004_balloon_24_02
event_ce004_balloon_25_01,event_ce004_balloon_25,Normal,student,Locale_SubScenario:event_ce004_balloon_25_01
event_ce004_balloon_25_02,event_ce004_balloon_25,Normal,student,Locale_SubScenario:event_ce004_balloon_25_02
event_ce004_balloon_26_01,event_ce004_balloon_26,Normal,researcher,Locale_SubScenario:event_ce004_balloon_26_01
event_ce004_balloon_26_02,event_ce004_balloon_26,Normal,researcher,Locale_SubScenario:event_ce004_balloon_26_02
event_ce004_balloon_27_01,event_ce004_balloon_27,Normal,researcher,Locale_SubScenario:event_ce004_balloon_27_01
event_ce004_balloon_27_02,event_ce004_balloon_27,Normal,researcher,Locale_SubScenario:event_ce004_balloon_27_02
event_ce004_balloon_28_01,event_ce004_balloon_28,Normal,rei,Locale_SubScenario:event_ce004_balloon_28_01
event_ce004_balloon_28_02,event_ce004_balloon_28,Normal,rei,Locale_SubScenario:event_ce004_balloon_28_02
event_ce004_balloon_29_01,event_ce004_balloon_29,Normal,ein,Locale_SubScenario:event_ce004_balloon_29_01
event_ce004_balloon_29_02,event_ce004_balloon_29,Normal,ein,Locale_SubScenario:event_ce004_balloon_29_02
event_ce004_balloon_30_01,event_ce004_balloon_30,Normal,zwei,Locale_SubScenario:event_ce004_balloon_30_01
event_ce004_balloon_30_02,event_ce004_balloon_30,Normal,zwei,Locale_SubScenario:event_ce004_balloon_30_02
event_ce004_balloon_31_01,event_ce004_balloon_31,Normal,researcher,Locale_SubScenario:event_ce004_balloon_31_01
event_ce004_balloon_31_02,event_ce004_balloon_31,Normal,researcher,Locale_SubScenario:event_ce004_balloon_31_02
event_ce004_balloon_32_01,event_ce004_balloon_32,Normal,researcher,Locale_SubScenario:event_ce004_balloon_32_01
event_ce004_balloon_32_02,event_ce004_balloon_32,Normal,researcher,Locale_SubScenario:event_ce004_balloon_32_02
event_ce004_balloon_33_01,event_ce004_balloon_33,Normal,marciana,Locale_SubScenario:event_ce004_balloon_33_01
event_ce004_balloon_33_02,event_ce004_balloon_33,Normal,marciana,Locale_SubScenario:event_ce004_balloon_33_02
event_ce004_balloon_34_01,event_ce004_balloon_34,Normal,student,Locale_SubScenario:event_ce004_balloon_34_01
event_ce004_balloon_34_02,event_ce004_balloon_34,Normal,student,Locale_SubScenario:event_ce004_balloon_34_02
event_ce004_balloon_35_01,event_ce004_balloon_35,Normal,student,Locale_SubScenario:event_ce004_balloon_35_01
event_ce004_balloon_35_02,event_ce004_balloon_35,Normal,student,Locale_SubScenario:event_ce004_balloon_35_02
event_ce004_balloon_36_01,event_ce004_balloon_36,Normal,researcher,Locale_SubScenario:event_ce004_balloon_36_01
event_ce004_balloon_36_02,event_ce004_balloon_36,Normal,researcher,Locale_SubScenario:event_ce004_balloon_36_02
event_ce004_balloon_37_01,event_ce004_balloon_37,Normal,researcher,Locale_SubScenario:event_ce004_balloon_37_01
event_ce004_balloon_37_02,event_ce004_balloon_37,Normal,researcher,Locale_SubScenario:event_ce004_balloon_37_02
event_ce004_balloon_38_01,event_ce004_balloon_38,Normal,researcher,Locale_SubScenario:event_ce004_balloon_38_01
event_ce004_balloon_38_02,event_ce004_balloon_38,Normal,researcher,Locale_SubScenario:event_ce004_balloon_38_02
event_ce004_balloon_39_01,event_ce004_balloon_39,Normal,rei,Locale_SubScenario:event_ce004_balloon_39_01
event_ce004_balloon_39_02,event_ce004_balloon_39,Normal,rei,Locale_SubScenario:event_ce004_balloon_39_02
event_ce004_balloon_40_01,event_ce004_balloon_40,Normal,student,Locale_SubScenario:event_ce004_balloon_40_01
event_ce004_balloon_40_02,event_ce004_balloon_40,Normal,student,Locale_SubScenario:event_ce004_balloon_40_02
event_ce004_balloon_41_01,event_ce004_balloon_41,Normal,researcher,Locale_SubScenario:event_ce004_balloon_41_01
event_ce004_balloon_41_02,event_ce004_balloon_41,Normal,researcher,Locale_SubScenario:event_ce004_balloon_41_02
event_ce004_balloon_42_01,event_ce004_balloon_42,Normal,researcher,Locale_SubScenario:event_ce004_balloon_42_01
event_ce004_balloon_42_02,event_ce004_balloon_42,Normal,researcher,Locale_SubScenario:event_ce004_balloon_42_02
event_ce004_balloon_43_01,event_ce004_balloon_43,Normal,researcher,Locale_SubScenario:event_ce004_balloon_43_01
event_ce004_balloon_43_02,event_ce004_balloon_43,Normal,researcher,Locale_SubScenario:event_ce004_balloon_43_02
event_ce004_balloon_44_01,event_ce004_balloon_44,Normal,student,Locale_SubScenario:event_ce004_balloon_44_01
event_ce004_balloon_44_02,event_ce004_balloon_44,Normal,student,Locale_SubScenario:event_ce004_balloon_44_02
event_ce004_balloon_45_01,event_ce004_balloon_45,Normal,student,Locale_SubScenario:event_ce004_balloon_45_01
event_ce004_balloon_45_02,event_ce004_balloon_45,Normal,student,Locale_SubScenario:event_ce004_balloon_45_02
event_ce004_balloon_46_01,event_ce004_balloon_46,Normal,student,Locale_SubScenario:event_ce004_balloon_46_01
event_ce004_balloon_46_02,event_ce004_balloon_46,Normal,student,Locale_SubScenario:event_ce004_balloon_46_02
event_ce004_balloon_47_01,event_ce004_balloon_47,Normal,student,Locale_SubScenario:event_ce004_balloon_47_01
event_ce004_balloon_47_02,event_ce004_balloon_47,Normal,student,Locale_SubScenario:event_ce004_balloon_47_02
event_ce004_balloon_48_01,event_ce004_balloon_48,Normal,student,Locale_SubScenario:event_ce004_balloon_48_01
event_ce004_balloon_48_02,event_ce004_balloon_48,Normal,student,Locale_SubScenario:event_ce004_balloon_48_02
event_ce004_balloon_49_01,event_ce004_balloon_49,Normal,marciana,Locale_SubScenario:event_ce004_balloon_49_01
event_ce004_balloon_49_02,event_ce004_balloon_49,Normal,marciana,Locale_SubScenario:event_ce004_balloon_49_02
event_ce004_balloon_50_01,event_ce004_balloon_50,Normal,ein,Locale_SubScenario:event_ce004_balloon_50_01
event_ce004_balloon_50_02,event_ce004_balloon_50,Normal,ein,Locale_SubScenario:event_ce004_balloon_50_02
event_ce004_balloon_51_01,event_ce004_balloon_51,Normal,zwei,Locale_SubScenario:event_ce004_balloon_51_01
event_ce004_balloon_51_02,event_ce004_balloon_51,Normal,zwei,Locale_SubScenario:event_ce004_balloon_51_02
event_ce004_balloon_52_01,event_ce004_balloon_52,Normal,rei,Locale_SubScenario:event_ce004_balloon_52_01
event_ce004_balloon_52_02,event_ce004_balloon_52,Normal,rei,Locale_SubScenario:event_ce004_balloon_52_02
event_ce004_balloon_53_01,event_ce004_balloon_53,Normal,researcher,Locale_SubScenario:event_ce004_balloon_53_01
event_ce004_balloon_53_02,event_ce004_balloon_53,Normal,researcher,Locale_SubScenario:event_ce004_balloon_53_02
event_ce004_balloon_54_01,event_ce004_balloon_54,Normal,researcher,Locale_SubScenario:event_ce004_balloon_54_01
